Code,Indonesia
hint_sudden_attack_vassalage_unfair_result,"Menjadikan negara bawahan
Tanpa diduga, pasukan Anda sedang bergerak untuk menaklukkan provinsi {faction_uuid} dan mencaploknya ke Kerajaan Anda sebagai <hint=hint_vassal>negara bawahan</hint>.

{optional_attack_on_vassal_or_ally}
$ Hubungan dengan {soul_uuid_king}: <red>{sudden_demand_vassal_unfair_rel_de}</red>
$ Hubungan dengan tetangga: <red>{sudden_demand_vassal_unfair_neigh_rel_de}</red>
$ Hubungan dengan Matriark: <red>{sudden_attack_mat_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_fair,"Memaksa Netral
Serang provinsi {faction_uuid} untuk memaksanya netral. Jika menang, {soul_uuid_king} akan memutuskan semua ikatan politik dengan vasal, suzerain, atau sekutu. Provinsi ini akan menjadi independen secara politik dan netral.

Serangan tanpa peringatan tidak akan direstui oleh <hint=hint_relations_matriarch>Matriark</hint>, karena melanggar aturan tak tertulis dan menimbulkan kekacauan.

{optional_force_neutrality_additional_effects}
$ Hubungan dengan {soul_uuid_king}: <red>{sudden_attack_fair_force_neutrality_rel_de}</red>
$ Hubungan dengan Matriark: <red>{sudden_attack_mat_rel_de_fair}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_fair_result,"Memaksa Netral
Tentara Anda sedang bergerak untuk memaksa provinsi {faction_uuid} menjadi netral.

{optional_force_neutrality_additional_effects}
$ Hubungan dengan {soul_uuid_king}: <red>{sudden_attack_fair_force_neutrality_rel_de}</red>
$ Hubungan dengan Matriark: <red>{sudden_attack_mat_rel_de_fair}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_unfair,"Memaksa Netral
Serang provinsi {faction_uuid} untuk memaksanya netral. Jika Anda menang, {soul_uuid_king} akan memutuskan semua ikatan politik dengan vasal, suzerain, atau sekutu. Provinsi ini akan menjadi independen secara politik dan netral.

Karena Anda BUKAN <hint=hint_faction_relations_deadly_enemy>musuh bebuyutan</hint> Raja permukiman ini, serangan ini akan dianggap <red>berbahaya</red> dan akan merusak hubungan dengan tetangga dan Matriark.

{optional_force_neutrality_additional_effects}
$ Hubungan dengan {soul_uuid_king}: <red>{sudden_attack_unfair_force_neutrality_rel_de}</red>
$ Hubungan dengan tetangga: <red>{sudden_attack_unfair_force_neutrality_neigh_rel_de}</red>
$ Hubungan dengan Matriark: <red>{sudden_attack_mat_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_unfair_result,"Memaksa Netral
Tanpa diduga, pasukan Anda berbaris untuk memaksa provinsi {faction_uuid} menjadi netral.

{optional_force_neutrality_additional_effects}
$ Hubungan dengan {soul_uuid_king}: <red>{sudden_attack_unfair_force_neutrality_rel_de}</red>
$ Hubungan dengan tetangga: <red>{sudden_attack_unfair_force_neutrality_neigh_rel_de}</red>
$ Hubungan dengan Matriark: <red>{sudden_attack_mat_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_letter_sudden_attack_1,"~
Kulihat kau memutuskan untuk menggunakan elemen kejutan? Kurasa kau akan kecewa, karena kukira kau akan melakukan trik pengecut seperti itu!"
hint_letter_sudden_attack_2,"~
Kau pikir kau mengejutkanku? Pikirkan lagi! Kalau kau sedang mempersiapkan kejutan yang tidak menyenangkan untukku, kau akan terkejut dengan hasilnya!"
hint_letter_sudden_attack_3,"~
Serangan tak terhormat tanpa peringatan – hanya itukah yang bisa dipikirkan otakmu, keturunan pelacur dan babi hutan? Pantas saja kotamu begitu tercium aroma pengkhianatan hingga bisa tercium dari sisi lain Norland!"
hint_letter_sudden_attack_4,"~
Tetangga memperingatkan saya bahwa Anda tidak tahu konsep kehormatan dan martabat. Baiklah, sebentar lagi Anda akan mendapatkan tempat yang pantas Anda dapatkan – di kandang!"
hint_letter_sudden_attack_5,"~
Menyerang tetangga tanpa peringatan sama sekali tidak mendatangkan kehormatan bagi siapa pun. Tapi sekali lagi, apa kau tahu tentang kehormatan—kau, setengah manusia, setengah tikus, yang lahir di kandang babi? Aku akan menghancurkanmu bagaimanapun caranya!"
hint_unavailable_join_army_sudden_attack,
hint_mind_beer_drinking,"[hint_mind_caption] 
Birnya lumayan! Dan sensasi mabuknya sungguh menyenangkan!

Alasan: minum <hint=hint_resource_beer>Bir</hint> 
[hint_mind_remain_time]"
hint_mind_prayed,"[hint_mind_caption]
Aku yakin Bunda Sophia akan mendengar doaku... Setidaknya, aku merasa tidak terlalu cemas sekarang."
hint_trait_sleepiness,"Mengantuk
Karakter tersebut sudah lama tidak tidur dan mungkin akan segera pingsan dan tertidur tepat di tempat mereka berdiri."
hint_mind_sleepiness,"[hint_mind_caption]
Aduh, aku ngantuk sekali! (yawns)

Alasan: Karakternya sudah lama tidak tidur."
hint_trait_sex_desire_weak,"Hasrat Seksual
Karakter tersebut sudah lama tidak berhubungan seks dan merasakan hasrat seksual yang meningkat.

Hal ini mengganggu mereka, sehingga mereka cenderung mencari pasangan seksual, jika memungkinkan."
hint_trait_sex_desire_strong,"Obsesi Seksual
Karakter tersebut telah lama tidak berhubungan seks dan mengalami tingkat gairah yang ekstrem.

Ketiadaan seks sangat meresahkan mereka, dan mereka akan secara aktif mencari pasangan seksual kapan pun memungkinkan.
{optional_monogam_warning}"
hint_mind_sex_desire_weak,"[hint_mind_caption]
Aku ingin seks. Ya, aku ingin seks!

Alasan: Karakternya sudah lama tidak berhubungan seks."
hint_mind_sex_desire_strong,"[hint_mind_caption]
Siapa pun bisa! Aku sudah tidak tahan lagi!

Alasan: Karakternya sudah lama tidak berhubungan seks."
hint_mind_malnutrition,"[hint_mind_caption]
Perutku keroncongan! Seharusnya aku sudah makan camilan sejak dulu!

Alasan: Karakternya sudah lama tidak makan."
hint_trait_malnutrition,"Malnutrisi
Karakter tersebut sudah lama tidak makan dan merasa lapar. Seiring waktu, hal ini dapat menyebabkan kelelahan dan akhirnya kelaparan."
hint_bodyguards,"Pengawal
Prajurit yang ditugaskan akan mengikuti sang penguasa di malam hari ketika para penjahat beraksi, melindunginya dari segala ancaman.

Layaknya patroli, pengawal akan secara otomatis mengambil senjata terbaik yang tersedia sebelum bertugas.

Jika penguasa yang dilindungi berada di dalam gedung, para pengawal akan menjaga pintu masuk."
hint_trait_on_bender,"Stupor karena mabuk
Karena ketidakbahagiaan sang penguasa, ia tak bisa berhenti minum, menghabiskan sebotol demi sebotol hingga pingsan. Selama waktu ini, ia mungkin memulai perkelahian dalam keadaan mabuk dengan seseorang yang tak dikenal."
hint_letter_ai_sudden_attack_1,"~
Aku bosan melihat usahamu yang menyedihkan untuk meniru seorang penguasa! Sebentar lagi, para pejuangku yang pemberani akan mengajarimu cara bersikap sopan!"
hint_letter_ai_sudden_attack_2,"~
Sepertinya kau pikir kau berani, ya? Mari kita lihat bagaimana kau bisa melawan para prajuritku!"
hint_letter_ai_sudden_attack_3,"~
Bersiaplah untuk membayar harga agar aku membiarkan kandang babimu yang menyedihkan ini terus ada. Kuharap provinsimu yang malang ini bisa berbuat baik."
hint_letter_ai_sudden_attack_4,"~
Aku yakin surat ini akan menemukanmu di bawah meja, tempat kau bersembunyi dari para prajuritku sementara mereka memulihkan ketertiban di kotamu. Maaf, kau tak bisa berbuat apa-apa selain menyaksikan semua ini terjadi."
hint_letter_ai_sudden_attack_5,"~
Dengan ini kunyatakan bahwa kau telah menghabiskan kesabaranku, dan sekarang kau harus membayar atas kebodohan dan kecerobohanmu. Namun, untuk sementara waktu, kau akan tetap hidup. Kecuali aku berubah pikiran."
hint_ai_sudden_attack_assault,"Serangan Mendadak!
{soul_uuid_king} dari {faction_uuid} tiba-tiba memutuskan untuk menyerang kota Anda untuk <b>merampok</b> perbendaharaan Anda. Pasukannya sudah mendekat.

Serangan itu begitu mendadak, sekutu Anda tidak akan punya waktu untuk datang membantu Anda, tetapi {soul_uuid_king} sendiri harus bergantung hanya pada pasukannya sendiri."
hint_ai_sudden_attack_vassalize,"Serangan Mendadak!
{soul_uuid_king} dari {faction_uuid} tiba-tiba memutuskan untuk menyerang kotamu untuk menaklukkannya dan <b> menjadikanmu pengikut</b>. Pasukannya sudah mendekat.

Serangan itu begitu mendadak, sekutumu tidak akan punya waktu untuk datang membantumu, tetapi {soul_uuid_king} sendiri harus bergantung hanya pada pasukannya sendiri."
hint_bodyguards_count,"Penjaga
Penjaga mulai bertugas sekitar pukul 23.00 ketika para penjahat mulai aktif dan bertugas hingga pukul 04.00.

Penjaga ditugaskan dari kumpulan prajurit (the second number) yang tersedia, yang tidak sedang berpatroli atau menjaga penguasa lain."
hint_bodyguards_level,"Level Tempur
Tetapkan level Tempur minimum yang diperlukan untuk penjaga yang disewa, tetapi pastikan Anda memiliki prajurit dengan level tersebut."
hint_bld_fortification_tower,"Menara Kayu
Sebuah <hint=hint_watch_tower_archers>menara pertahanan</hint> yang dapat diawaki oleh <hint=hint_persons_warriors>prajurit</hint>. Pemanah di menara ini menembak lebih jauh dan lebih akurat daripada biasanya.

Menara Kayu lebih kokoh daripada Menara Pemanah dan dapat diintegrasikan ke dalam dinding, memungkinkan pemanah untuk menargetkan prajurit musuh yang menyerbu dinding (who, when standing right next to them, are usually in a blind spot)."
hint_bld_wooden_wall_section,"Palisade
Tembok kota kayu paling sederhana. Kelilingi bangunan-bangunan penting dengan tembok ini untuk melindunginya. Jangan lupa tambahkan gerbang dan menara."
hint_bld_fortification_gate,"Gerbang
Terpasang di tembok kota (such as the palisade). Membuka dan menutup secara otomatis."
hint_optional_philistine,
hint_encyclopedia_philistine,
hint_trait_philistine,
hint_crimer,"Kriminal
Seorang tokoh yang tertangkap dan <hint=hint_persons_slave>ditangkap</hint> oleh <hint=hint_persons_guard>penjaga patroli</hint> saat melakukan kejahatan.

Mereka dapat dikenakan hukuman yang adil di <hint=hint_bld_scafod>Perancah</hint> untuk hiburan warga kota yang jujur, atau tetap menjalani hukuman sebagai tahanan."
hint_terror_slaves,"Teror Para Narapidana
Cara teraman untuk menghibur warga kota dengan eksekusi tanpa mengganggu hati nurani mereka.

Konsekuensi:
$ Tiga kenalan narapidana yang dieksekusi akan menerima pikiran negatif yang kuat.
$ Ketidakpuasan di antara para narapidana akan meningkat, yang dapat menyebabkan <hint=hint_slave_riot>pemberontakan</hint> mereka."
hint_mind_crime_in_city,"[hint_mind_caption]
Rumor tentang kejahatan di kota ini membuatku gelisah. Kuharap Raja akan mengerahkan patroli tambahan!"
hint_tech_philosophy_history,"Sejarah Filsafat
Memungkinkan pelaksanaan <hint=hint_sermon_agnostic>khotbah keraguan</hint>."
hint_mind_slept_on_ground,"[hint_mind_caption]
Apa yang lebih buruk daripada menghabiskan malam di tanah yang lembap? Seluruh tubuhku pegal, dan aku kedinginan sampai ke tulang!

<b>Petunjuk:</b>
$ Karakter tersebut tidur di tanah. Jika tidak ada cukup sumber daya untuk perumahan, bangunlah sebuah Kuil, di mana, mengikuti tradisi keramahtamahan kuno, para tunawisma dapat bermalam."
hint_sermon_usual_preach,"Khotbah Sukacita
Umat beriman berdoa bersama dan menerima dorongan semangat yang baik sepanjang hari, karena Bunda Sophia ada di antara mereka.
{optional_preach_cost}"
hint_preach_doubt_unavailable_by_knowledge,"Tidak tersedia
Untuk ini, Anda perlu mempelajari <hint=hint_tech_philosophy_history>Sejarah Filsafat</hint>."
hint_preach_unavailable_by_bishop,"Tidak Tersedia
Khotbah hanya dapat dilaksanakan dengan restu <hint=hint_bishop>Uskup</hint>, tetapi beliau tidak berada di kota."
hint_duelist,"Duelist
Karakter ini dapat memprovokasi duel dan terampil dalam pertarungan. Berhati-hatilah jika dia muncul di provinsi Anda."
hint_intriguan,"Penipu
Karakter ini mahir dalam manipulasi dan pengaruh, mampu memprovokasi konflik dan menciptakan <hint=hint_encyclopedia_puppets>boneka</hint> di antara para bangsawan. Berhati-hatilah jika dia muncul di provinsi Anda."
hint_de_bums_in_rags_can_attack,"Ragamuffin
Kotamu menjadi cukup makmur untuk mulai menarik para ragamuffin.

[hint_rags]"
hint_rags,"Ragamuffin
Mereka adalah bandit yang paling rendah dan lemah—mantan gelandangan dan petani, yang diasingkan dari kota karena kejahatan yang mereka lakukan. Mereka tinggal di hutan dekat kota, berharap dapat melancarkan serangan cepat ke rumah-rumah di sekitarnya.

Biasanya, mereka tidak mengancam para bangsawan, karena yang bisa mereka harapkan hanyalah menculik petani untuk tebusan atau mencuri makanan dari rumah-rumah yang terletak di pinggiran kota. Namun, terkadang mereka membakar gedung-gedung sebagai pengalih perhatian."
hint_sermon_usual_preach_context,"Khotbah Sukacita
{skill_name}: {skill_level}

$ Setiap peserta khotbah menerima <green>+{moral_add}</hint> suasana hati.
$ Renungan ini akan berlangsung selama sehari (its strength will decrease linearly)."
hint_preach_unavailable_by_runes,"Tidak tersedia
{soul_uuid} harus memiliki setidaknya <hint=hint_resource_rune>{runes}</hint>"
hint_work_spaces,"Tempat Kerja
Angka dalam tanda kurung di bawah ikon petani di pojok kiri atas menunjukkan keseimbangan tempat kerja.

Jika positif, angka tersebut menunjukkan jumlah pengangguran di kota.
Jika negatif, angka tersebut menunjukkan jumlah lapangan kerja yang tersedia (i.e., how many workers are missing)."
hint_de_bums_in_rags_attack_town,"Ragamuffin menyerang!
Pertahankan kotamu!"
hint_mind_was_in_patrol,"[hint_mind_caption]
Patroli dengan perlengkapan lengkap sungguh pengalaman yang luar biasa...

Alasan: Ikut patroli."
hint_mind_ceremony,"[hint_mind_caption]
Sungguh meriah! Tak terlukiskan betapa terkesannya saya!

Alasan: Berpartisipasi dalam acara seremonial."
adv_tutorial_2.obj_king_needs_1_new,"Suasana Hati Karakter

Semua penduduk kota Anda memiliki <b>pikiran</b> mereka sendiri, yang bersama-sama menentukan <b>suasana hati</b> mereka.

Pikiran dapat muncul jika suatu karakter memiliki kebutuhan yang belum terpenuhi dalam waktu lama, sebagai reaksi terhadap suatu peristiwa, sebagai hasil dari percakapan, dan karena berbagai alasan lainnya.

$ Pilih seorang penguasa dengan mengklik potret mereka untuk melihat pikiran mereka.
"
adv_tutorial_2.obj_king_needs_2_new,"Suasana Hati Karakter

Jika <b>suasana hati</b> seorang penguasa jatuh karena <b>pikiran negatif</b>, mereka akan mulai berbicara kasar, yang akan memicu konflik. Jika situasi tidak membaik, seiring waktu, hal ini dapat mengakibatkan gangguan saraf.

Di sisi lain, suasana hati yang baik dapat menginspirasi penguasa, meningkatkan keterampilan mereka, dan membuat mereka lebih ramah."
adv_tutorial_2.obj_king_needs_3_new,"Suasana Hati Karakter

Penyebab paling mendasar dari pikiran negatif adalah kurangnya makanan dan tempat tinggal, sementara cara paling sederhana untuk memperbaiki suasana hati mereka adalah alkohol.

Anda memiliki persediaan makanan untuk saat ini, tetapi lebih baik Anda membangun produksi Anda sendiri.

Untuk melakukannya, mari kita pelajari cara membangun dan mengelola gedung, dimulai dengan manajemen pembangun.
"
adv_tutorial_2.obj_instructions_new,"Manajemen Gedung

Di Norland, Anda hanya mengendalikan keluarga bangsawan, sementara para pekerja membutuhkan instruksi mereka untuk mulai bekerja.

Anda harus menugaskan seorang bangsawan pengelola ke Aula, dan para pelayan Aula akan mendistribusikan instruksi mereka ke gedung-gedung setiap hari. Jika manajer berhalangan hadir, mereka akan digantikan.
{split}
Mari kita tetapkan seorang manajer ke Aula, tempat para pekerja ditempatkan bersama para pelayan.

1. Pilih Aula
2. Klik tombol ""INSTRUKSI"" di menu gedung <b>di kiri bawah</b>
3. Pilih seorang bangsawan dengan keahlian Manajemen tertinggi untuk peran manajer.
4. <b>Tunggu</b> hingga penguasa memberikan instruksi kepada para pelayan, yang kemudian akan meneruskannya kepada para pekerja.
"
adv_tutorial_2.obj_peasant_hint_hover_new,"Suasana Hati Petani

Dengan memenuhi kebutuhan para petani, Anda meningkatkan suasana hati rata-rata mereka, yang memengaruhi <b>migrasi</b>. Suasana hati rata-rata <b>di atas 50</b> akan menarik pekerja baru ke kota Anda. Sebaliknya, jika suasana hati rata-rata turun <b>di bawah 25</b>, para petani akan pergi dan beralih ke kejahatan.

Ada banyak cara untuk meningkatkan suasana hati, seperti alkohol, khotbah di kuil, dan eksekusi, tetapi seringkali cara paling sederhana adalah dengan menghilangkan pikiran negatif.

Mari kita cari tahu apa yang paling mengganggu mereka.

Arahkan kursor ke ikon petani di pojok kiri atas."
adv_tutorial_2.obj_peasant_hint_hover_1_new,"Buku dan Pengetahuan

Di bagian bawah, ditampilkan pikiran-pikiran negatif terkuat para petani, beserta jumlah karakter yang terpengaruh olehnya.

Jadi, kita melihat bahwa mereka terganggu oleh <b>Rutabaga</b> yang hambar.

Kita dapat membangun produksi pangan berkualitas tinggi, tetapi untuk itu, kita membutuhkan pengetahuan, yang dapat ditemukan di dalam buku. Tetapi di mana kita bisa mendapatkannya?

Di sinilah <b>Kafilah Suci</b> berperan. Dan kita juga membutuhkan <b>Emas</b>."
adv_tutorial_2.buy_goods_new,"Buku dan Pengetahuan

Gereja menjaga keseimbangan permintaan alami, jadi jika Anda mulai menjual terlalu banyak satu barang, harganya akan turun. Namun untuk saat ini, stok masih tersedia.

1. Jual 30 unit Moonshine yang Anda hasilkan
2. Beli buku ""Rye Field and Mill""
3. Tutup menu perdagangan

$ Anda dapat memindahkan lebih banyak barang sekaligus dengan menahan {input.action.gui_add_more}.
"
adv_tutorial_2.open_knowledge_new,"Buku dan Pengetahuan

Setelah kita memiliki buku tentang budidaya <b>Gandum Hitam</b> dan produksi <b>Tepung</b>, buku tersebut dapat dipelajari di Perpustakaan melalui <b>Menu Pengetahuan</b>.
{split}
Buku-buku dapat ditulis dalam berbagai bahasa, tetapi sebagian besar menggunakan bahasa Kekaisaran.

1. Buka <b>Menu Pengetahuan</b>
2. Tugaskan seorang penguasa untuk mempelajari ""Ladang dan Penggilingan Gandum Hitam"""
adv_tutorial_2.person_main_new,"Menu Lord

Di menu lord, Anda dapat melihat atribut utama (such as <b>Mood</b> and <b>Loyalty</b>), inventaris, dan sifat mereka. Tab lainnya memungkinkan Anda melihat sifat kepribadian dan hubungan mereka dengan lord lain.
{split}
Namun saat ini, kita dapat melihat bahwa suasana hati mereka dipengaruhi oleh pikiran negatif yang kuat. Anda dapat mengarahkan kursor ke ikon atau atribut apa pun untuk mendapatkan detail lebih lanjut.

$ Arahkan kursor ke pikiran untuk mempelajari lebih lanjut.
"
adv_tutorial_2.set_reward_new,"Hasrat akan Emas

Jadi, dia kesal karena hasratnya tak terpenuhi.

Jika Anda mengarahkan kursor ke ikon hasrat (in the <b>Strong Feelings</b> section), Anda akan melihat bahwa penguasa ini memimpikan Emas - siapa yang tidak?
{split}
Mari kita bagikan Emas dengan penguasa ini dengan memberinya hadiah, dan dengan begitu, tingkatkan <b>Suasana Hatinya</b> dan perbaiki hubungannya dengan Raja kita.

1. Klik tombol ""Tindakan""
2. Pilih bagian ""Raja""
3. Pilih tindakan ""Hadiah"" dan pilih Raja Anda sebagai pelaksana."
hint_terror_nobody,"Tanpa Hukuman
Hukuman dihentikan, dan algojo hanya fokus mengintimidasi calon penjahat."
hint_terror_criminals,"Penjahat
Setiap malam, algojo akan menghukum para penjahat di antara para tahanan.

Satu algojo menghukum satu penjahat per hari.
Jika masih ada waktu, ia akan mengintimidasi para pembuat onar agar mereka tidak melakukan kejahatan."
hint_terror_select,"Kebijakan Hukuman
Pilih kelompok yang akan dikenakan hukuman"
hint_speach_social,"Percakapan Sopan
Para karakter bertukar komentar remeh tentang berita dan rumor dengan sopan.

$ Kedua penguasa menerima sedikit pemikiran sosial positif tentang satu sama lain.
$ Suasana hati karakter harus di atas 25 agar mereka dapat memilih interaksi ini."
hint_ico_peasant_new,"Petani
$ Jumlah petani di kota: {peasant_total}
$ Rata-rata <hint=hint_mood>suasana hati</hint> saat ini: {peasant_middle_happyness_now}
$ Rata-rata <hint=hint_mood>suasana hati</hint> selama 24 jam: {peasant_middle_happyness_24h}
$ Perkiraan <hint=hint_migration>migrasi</hint>: {migrants_arrive}

$ <hint=hint_work_spaces>Tempat kerja</hint>: {peasant_work_places}
$ Tunawisma: {peasant_homeless}
$ Rata-rata <hint=hint_wealth>kekayaan:</hint> <hint=hint_resource_gold>{peasant_middle_rich}</hint>

Komposisi sosial:
$ <hint=hint_persons_fanatic>Fanatik:</hint> {peasant_fanatics} ({peasant_fanatics_percent}%)
$ <hint=hint_addict>Nectar kecanduan:</hint> {nectaraddicted}
$ <hint=hint_loyalist>Loyalis:</hint> {loyalist}

Komposisi budaya:
$ Suku Banjar-Dayak-Kutai: {gwelts}
$ Suku Batak-Minang Kabau-Melayu: {tanya}
$ Suku Bugis-Makasar-Toraja: {makha}
$ Suku Jawa-Sunda-Betawi: {voruns}

{details_stack}"
hint_ico_slaves_new,"Narapidana
$ Jumlah total narapidana di kota: {slaves_total}
$ Rata-rata <hint=hint_slave_happiness>suasana hati</hint>: {slaves_middle_happiness}

$ Bekerja: {slaves_workers}
$ Pengangguran sehat: {slaves_nowork}
$ <hint=hint_person_invalids>Tidak mampu:</hint> {slaves_invalids}
$ <hint=hint_crimer>Penjahat: </hint> {crimer_count}

Komposisi sosial:
$ <hint=hint_persons_fanatic>Fanatik:</hint> {slave_fanatics}
$ <hint=hint_addict>Kecanduan nektar:</hint> {nectaraddicted}

Komposisi budaya:
$ Suku Banjar-Dayak-Kutai: {gwelts}
$ Suku Batak-Minang Kabau-Melayu: {tanya}
$ Suku Bugis-Makasar-Toraja: {makha}
$ Suku Jawa-Sunda-Betawi: {voruns}

{details_stack}"
hint_actor_appoint_unavailable,"Tidak ada tindakan yang tersedia
Tidak ada tindakan yang tersedia untuk karakter ini."
hint_unavailable_resources_for_trade,"Sumber daya tidak mencukupi
{optional_trade_info}
[hint_unavailable_resources]"
hint_unavailable_gold_for_trade,"Emas tidak mencukupi
{optional_trade_info}
[hint_unavailable_gold]"
hint_unavailable_bad_opinion_or_need_peace,"Hubungan yang kurang baik
[hint_unavailable_bad_opinion]

<b>Petunjuk:</b>
$ Anda dapat membuat <b>perjanjian damai</b> untuk mengunjungi kota tersebut terlepas dari hubungan antara kedua raja."
adv_tutorial_2.close_production_new,"Selesai!

Sekarang, para pelayan Aula, atas instruksi dari manajer Anda, akan memberi tahu para pekerja <b>Pabrik Bir</b> apa yang Anda inginkan dari mereka. Kemudian, para pekerja akan mengambil <b>Rutabaga</b> dari gudang, dan di penghujung hari, mereka akan membawa <b>Minuman Keras</b> yang terbuat dari Rutabaga kembali ke gudang.

Harap dicatat bahwa Anda sudah memiliki 50 unit Minuman Keras, jadi untuk menyelesaikan tugas memproduksi 100 unit Minuman Keras, Anda memerlukan tambahan 50 unit Rutabaga, karena satu unit Rutabaga menghasilkan satu unit Minuman Keras.
{split}
$ Tutup menu Produksi."
hint_action_task_make_puppet,"Membuat boneka
Jika hubungan suatu karakter dengan karakter lain melebihi <green>{puppet_rel}</green> (and for children toward their parents, this threshold is <green>{puppet_children}</green>), karakter tersebut dapat dijadikan <hint=hint_encyclopedia_puppets>boneka</hint>.

Dalam hal ini, karakter tersebut akan menjadi boneka penguasa Anda, artinya mereka akan melaksanakan semua perintah Anda."
hint_action_task_make_puppet_context,"Membuat boneka
{soul_uuid_2} akan menjadi boneka {soul_uuid_1}"
hint_action_task_make_puppet_not_king,"Penguasa tidak bisa menjadi boneka
{soul_uuid} adalah penguasa dan tidak bisa menjadi boneka"
hint_unavailable_is_my_master,"Boneka tidak bisa menjadi idola
{soul_uuid_1} secara langsung atau tidak langsung merupakan boneka dari {soul_uuid_2}, jadi dia tidak bisa menjadi idola mereka"
hint_unavailable_has_master_already,"Sebuah boneka tidak dapat memiliki dua idola
{soul_uuid_puppet} sudah memiliki idola {soul_uuid_master} dan tidak dapat menjadi boneka karakter lain."
hint_unavailable_cannot_make_puppet,"Tidak tersedia
{soul_uuid_1} tidak bisa menjadi boneka {soul_uuid_2}"
hint_unavailable_has_puppet,"Sebuah berhala tidak bisa menjadi boneka
{soul_uuid} sudah menjadi berhala dan tidak bisa menjadi boneka."
hint_mind_overpopulation,"[hint_mind_caption]
Begitu banyak orang di kota ini sampai-sampai tidak ada tempat untuk melangkah! Dan bau limbah itu! Tak tertahankan!

<b>Petunjuk</b>
Populasi kota melebihi {threshold}, menyebabkan masalah kebersihan, bau, dan kebersihan. Seiring bertambahnya populasi, ketidakpuasan akan meningkat, tetapi ini dapat diimbangi dengan alkohol, eksekusi, agama, dan metode perbaikan suasana hati lainnya."
hint_guest_parent,"Orangtua
Karakter tersebut datang mengunjungi anak mereka."
hint_advisor_peasants_unhappy_2,"[hint_advisor_caption] 
Suasana hati rata-rata para petani Anda telah turun di bawah <red>{gone_tres}</red> untuk hari ini, yang berarti mereka akan meninggalkan kota.

Ada banyak cara untuk meningkatkan suasana hati mereka agar mereka kembali ke pemukiman Anda.

Arahkan kursor ke ikon petani di pojok kiri atas dan periksa pikiran negatif mereka yang paling sering muncul. Mungkin mereka kekurangan tempat tinggal?

Adakan Khotbah Sukacita atau tingkatkan jumlah orang fanatik dengan mengadakan Khotbah Iman di <hint=hint_bld_temple>Bait Suci</hint> (the latter will strengthen the <hint=hint_bishop>Bishop</hint>).

Naikkan upah mereka, jual lebih banyak alkohol dan makanan berkualitas tinggi, atau pertimbangkan <hint=hint_resource_nectar>Nektar</hint>.

Adakan eksekusi spektakuler di <hint=hint_bld_scaffold>Perancah</hint>. Tempatkan Perancah di dekat Kedai untuk menarik lebih banyak penonton.
Akhirnya, Anda dapat memulai <hint=hint_nt_terror_culture>kampanye teror</hint> melawan budaya yang tidak disukai mayoritas penduduk.

Anda dapat membaca lebih lanjut tentang semangat petani <hint=hint_nt_unhappy>di sini</hint>.
"
hint_display_event_burned_library,"Perpustakaannya terbakar!
Dan bersamanya, buku-buku berharga, termasuk:

{books_list}"
hint_display_event_burned_library_empty,"Perpustakaannya terbakar!
Ajaibnya, tidak ada satu buku pun yang hilang."
hint_de_bums_in_rags_attack_soon,"Orang-orang compang-camping akan segera menyerang kota.
Sekelompok orang compang-camping telah terlihat di dekat kota, dan dalam {hours} jam mereka akan menyerang kota.

<b>Petunjuk:</b>
Orang-orang compang-camping itu lemah, tetapi mereka menyerang secara tiba-tiba, jadi sebaiknya pertahankan garnisun kecil pemanah di kota dan bangun beberapa menara pemanah."
punishment_unavailable_by_selection,"Tidak tersedia
Kelompok yang Anda pilih hukumannya sudah terdiri dari <hint=hint_persons_slave>Tahanan</hint>."
hint_action_task_donate_to_bishop,"Hadiah
Karakter akan menerima hadiah dari raja

Raja: {skill_name} level {skill_level}

<b>Hasil:</b>
$ Pikiran <green>Hadiah: {mind_modify}</green>
$ Hubungan dengan raja: <green>{relations_modify}</green>

<b>Biaya:</b>: <hint=hint_resource_rune>{rings_rew_number}</hint>"
hint_unavailable_by_knowledge,"Tidak tersedia
Penting untuk mempelajari pengetahuan {knowledge_name}, yang merupakan bagian dari budaya Suku Batak-Minang Kabau-Melayu.

Buku ini tidak ada di perpustakaan Gereja Suci. Pengetahuan semacam itu dapat <hint=hint_encyclopedia_global_knowledge>ditemukan di antara para tetangga</hint> atau melalui <hint=hint_nt_guest_arrive_knowledge_trader>Scriptonics</hint>."
hint_trait_saint,"Berkat
Sang Matriark telah resmi memberikan berkat kepada penguasa Anda. Berkat ini akan memengaruhi pikiran rakyat untuk beberapa waktu.

$ Penguasa Anda bebas dari dosa
$ <hint=hint_persons_fanatic>Para fanatik</hint> di antara para petani Anda siap bergabung dengan pasukan Anda (Army Recruitment menu).
$ Pendapat semua bangsawan terhadap penguasa lebih tinggi, dan rakyat lebih bahagia.

Waktu tersisa: {time}"
