Key,French
hint_unavailable_gold_for_trade,"Or insuffisant
{optional_trade_info}
[hint_unavailable_gold]"
hint_unavailable_bad_opinion_or_need_peace,"Relations insuffisantes
[hint_unavailable_bad_opinion]

<b>Remarque :</b>
$ Vous pouvez établir un <b>traité de paix</b> pour envoyer vos personnages dans cette cité malgré les mauvaises relations entre monarques."
adv_tutorial_2.close_production_new,"C'est fait !

À présent, les domestiques de la grand-salle transmettront les instructions du ou de la responsable à la main-d'œuvre de la <b>brasserie</b>. Les paysannes et paysans prendront ensuite le <b>rutabaga</b> dans le dépôt. Une fois leur journée de travail terminée, ils rapporteront la <b>gnôle</b> produite dans le dépôt.

Notez que vous disposez déjà de 50 unités de gnôle. Pour atteindre l'objectif des 100 unités, il vous faudra 50 unités supplémentaires de rutabaga, étant donné qu'il faut une unité de rutabaga pour produire une unité de gnôle.
{split}
$ Fermez le menu Production."
hint_action_task_make_puppet,"Soumettre un personnage à sa volonté
Si le score de relation d'un personnage envers un autre dépasse <green>{puppet_rel}</green> (le seuil est de <green>{puppet_children}</green> pour les enfants envers leurs parents), ce personnage peut devenir une <hint=hint_encyclopedia_puppets>marionnette</hint>.

Dans ce cas, il sera soumis à la volonté de votre monarque et obéira à tous vos ordres."
hint_action_task_make_puppet_context,"Soumettre un personnage à sa volonté
{soul_uuid_1} prendra {soul_uuid_2} pour sa marionnette."
hint_action_task_make_puppet_not_king,"Un monarque ne peut être une marionnette
{soul_uuid} est monarque et ne peut donc pas devenir une marionnette."
hint_unavailable_is_my_master,"Une marionnette ne peut pas être une idole
{soul_uuid_1} est directement ou indirectement une marionnette pour {soul_uuid_2}, ce personnage ne peut donc pas être son idole."
hint_unavailable_has_master_already,"Une marionnette ne peut avoir qu'une idole
{soul_uuid_puppet} a déjà {soul_uuid_master} pour idole et ne peut devenir la marionnette d'un autre personnage."
hint_unavailable_cannot_make_puppet,"Indisponible
{soul_uuid_2} ne peut pas prendre {soul_uuid_1} pour sa marionnette."
hint_unavailable_has_puppet,"Une idole ne peut être une marionnette
{soul_uuid} est déjà l'idole d'un autre personnage et ne peut donc pas devenir une marionnette."
hint_mind_overpopulation,"[hint_mind_caption]
La cité est si peuplée qu'il n'y a plus de place ! Et cette odeur d'égout est insupportable !

<b>Astuce</b>
La population de la cité a dépassé {threshold}, ce qui entraîne des problèmes d'hygiène, d'odeur et de propreté. Le mécontentement augmentera en même temps que la densité, mais vous pouvez utiliser l'alcool, les exécutions, la religion et d'autres méthodes pour améliorer le moral de votre population."
hint_guest_parent,"Père/Mère
Le personnage vient rendre visite à son enfant."
hint_advisor_peasants_unhappy_2,"[hint_advisor_caption] 
Le niveau de moral moyen de votre population paysanne est passé sous la barre des <red>{gone_tres}</red> pour la journée, ce qui signifie qu'elle commence à quitter votre cité.

Plusieurs solutions s'offrent à vous pour faire remonter le moral et attirer de nouveau le paysannat dans votre cité.

$ Passez le curseur sur l'icône de population paysanne dans le coin supérieur gauche de l'écran pour consulter ses impressions négatives les plus fréquentes. Peut-être est-ce un manque de logements.
$ Donnez des sermons de joie ou augmentez le nombre de fanatiques en prêchant la foi au <hint=hint_bld_temple>temple</hint> (ce qui renforcera la position de l'<hint=hint_bishop>évêque</hint>).
$ Augmentez les salaires, vendez de la nourriture et de l'alcool de meilleure qualité, ou passez au <hint=hint_resource_nectar>nectar</hint>.
$ Organisez des exécutions spectaculaires sur l'<hint=hint_bld_scaffold>échafaud</hint>. Installez-le près de la taverne pour attirer plus de badauds.
$ Enfin, vous pouvez lancer une <hint=hint_nt_terror_culture>campagne de terreur</hint> contre le peuple le moins apprécié de la population.

Pour plus d'informations sur le moral de la population paysanne, consultez <hint=hint_nt_unhappy>cette page</hint>."
hint_display_event_burned_library,"La bibliothèque a brûlé !
Plusieurs ouvrages précieux sont partis en fumée avec elle, dont les suivants :

{books_list}"
hint_display_event_burned_library_empty,"La bibliothèque a brûlé !
Par miracle, aucun livre n'a été perdu dans l'incendie."
hint_de_bums_in_rags_attack_soon,"Les pauvres hères s'apprêtent à attaquer la cité.
Des groupes de pauvres hères ont été aperçus aux alentours et attaqueront la cité dans {hours} heures.

<b>Remarque</b> :
Les pauvres hères sont faibles, mais ils attaquent par surprise, alors conservez une petite garnison d'archers dans la ville et construisez quelques tours d'archers."
punishment_unavailable_by_selection,"Indisponible
Le groupe auquel vous voulez attribuer un châtiment comprend déjà les <hint=hint_persons_slave>esclaves</hint>."
hint_action_task_donate_to_bishop,"Récompenser
Le personnage recevra une récompense du monarque.

Monarque : {skill_name} niveau {skill_level}

<b>Conséquences :</b>
$ Impression <green>accordée : {mind_modify}</green>
$ Relation avec le monarque : <green>{relations_modify}</green>

<b>Coût</b> : <hint=hint_resource_rune>{rings_rew_number}</hint>"
hint_unavailable_by_knowledge,"Indisponible
Vous devez étudier le savoir {knowledge_name}, qui appartient à la culture tanaya.

Ce livre n'est pas dans la bibliothèque de l'Église. Vous trouverez ce savoir auprès de <hint=hint_encyclopedia_global_knowledge>vos voisins</hint> ou des <hint=hint_nt_guest_arrive_knowledge_trader>scribes</hint>."
hint_trait_saint,"Bénédiction
La Matriarche a officiellement octroyé sa bénédiction à votre monarque, ce qui influencera votre peuple pendant un certain temps.

$ Votre monarque est libéré de ses péchés.
$ Les paysans et paysannes <hint=hint_persons_fanatic>fanatiques</hint> acceptent de rejoindre votre armée (menu de recrutement).
$ Tous les nobles tiennent votre monarque en plus haute estime. Votre population est plus heureuse.

Temps restant :{time}"
hint_advisor_deadly_enemy,"[hint_advisor_caption]
Un ou plusieurs monarques voisins sont devenus vos <hint=hint_faction_relations_deadly_enemy>ennemis mortels</hint>. Cela signifie que leur niveau de relation est tombé sous la barre des {relation_treshhold} et qu'ils peuvent désormais lancer des <hint=hint_agression>attaques-surprises</hint> contre vous.

Vous pouvez vous protéger avec une muraille et une garnison dans vos tours ou signer un <b>traité de paix</b> et tenter d'affaiblir ces ennemis par le biais d'<b>intrigues</b>.

<b>Liste d'ennemis mortels :</b>
{enemy_list}"
hint_agression,"Attaques-surprises
Lors d'une attaque-surprise, un monarque n'annonce pas son intention d'attaquer son ennemi.

Il peut avoir pour objectif de vassaliser une province (uniquement si elle ne fait pas partie d'un État) ou de piller sa trésorerie.

Survient quand le niveau de relation est inférieur à <red>-50</red> (<hint=hint_faction_relations_deadly_enemy>ennemi mortel</hint>)"
hint_performer_immobilized,"Indisponible
Ce personnage est actuellement immobilisé et ne peut pas effectuer cette tâche."
hint_soul_knowledges_incognito,"Savoir
Impossible de voir les savoirs d'un personnage incognito."
hint_trait_precise_language_new,"Minutie
Permet aux fonctionnaires de mener des inspections en {minutes} minutes et d'associer jusqu'à {counts} bâtiments à la <hint=hint_bld_chancellery>chancellerie</hint>."
hint_chancellery_autoset,"Assignation automatique
Lors de la construction d'un nouveau bâtiment, son ou sa responsable deviendra automatiquement fonctionnaire dans cette chancellerie."
hint_nt_clerk_autoseted,"Construction terminée
La construction du bâtiment {building_name} est terminée.

Un ou une fonctionnaire de la <hint=hint_bld_chancellery>chancellerie</hint> en est désormais responsable (vous pouvez modifier l'assignation automatique dans le menu de la chancellerie)."
hint_nt_building_builded,"Construction terminée
La construction du bâtiment {building_name} est terminée.

N'oubliez pas d'y assigner un ou une responsable."
hint_nt_bishop_study_discard,"Éducation suspendue
{soul_uuid_target} a vu son éducation suspendue par {soul_uuid_teacher} en raison de mauvaises relations avec {soul_uuid_king}.

Améliorez la relation de votre monarque avec l'évêque pour lui demander de reprendre l'éducation de ce personnage."
hint_mutator_without_bums_in_rags,"Pas de pauvres hères
Les pauvres hères sont des groupes d'ennemis faibles, mais nombreux, qui peuvent attaquer votre cité par surprise. Ces bandits vous forcent à évaluer les risques, entretenir une garnison et construire des bâtiments défensifs.

Sélectionnez ce modificateur si vous voulez désactiver ces attaques. Votre partie comportera moins d'imprévus, pour le meilleur et pour le pire."
hint_nt_rings_inheritance,"Transfert de succession
{soul_uuid_dead} nous a quittés et {soul_uuid_heir}, son parent le plus proche, hérite de ses biens.

Héritage : <hint=hint_resource_rune>{amount}</hint>"
hint_train_combat_context_new,"Entraînement militaire
{skill_name} {skill_level}
Pour chaque coup reçu pendant l'entraînement, les guerriers et guerrières obtiennent {exp_boost} points d'expérience en <hint=hint_skill_combat>combativité</hint>. 

{skill_name_limiter} {skill_level_limiter}
Les guerriers et guerrières peuvent atteindre une combativité maximale de {skill_level_limiter}."
hint_nt_soldiers_cant_trait,"Entraînement indisponible
De nombreux personnages guerriers ne peuvent plus gagner d'expérience, car ils ont atteint le même niveau de <hint=hint_skill_combat>combativité</hint> que l'inspecteur ou l'inspectrice."
hint_unavailable_player_help_to_other_side,"Indisponible
Vous avez déjà envoyé de l'aide à la partie adverse du conflit."
hint_building_farm_autorefill,"Fertilisation automatique
Lorsque le champ sera appauvri, de la main-d'œuvre de construction récupérera du bois dans le dépôt pour fertiliser automatiquement la terre."
hint_planned_sex,"Rendez-vous galant programmé
Ce personnage a un rendez-vous galant avec {soul_uuid_sex_parther} ce soir."
hint_nt_inspector_replaced,"Inspections reprogrammées 
{soul_uuid} dirige désormais une nouvelle <hint=hint_bld_chancellery>chancellerie</hint> et tous les bâtiments précédemment sous son contrôle sont gérés par des fonctionnaires de cette même chancellerie. 

Le bonus de production reste inchangé."
hint_nt_knowledge_interaction_removed_by_blind,"Apprentissage des savoirs annulés 
{soul_uuid}, désormais aveugle, ne peut plus travailler à la bibliothèque. 

L'apprentissage du savoir {knowledge_name} a été interrompu."
hint_squad_commander_stay_in_back,"Rester en retrait 
Le seigneur ou la dame à la tête des troupes restera derrière l'unité et s'engagera dans le combat seulement lorsque cela est nécessaire. 

Ses chances de survie seront ainsi augmentées, mais le <red>moral des troupes diminuera</red>."
hint_motive_task_sex_unavalilable_by_monogam,"Indisponible 
Ce personnage est <hint=hint_monogam>monogame</hint> et préférerait se couper la jambe plutôt que faire cela."
hint_advisor_monogam_problem,"[hint_advisor_caption]
Une partie de vos nobles est mariée et <hint=hint_monogam>monogame</hint> : ces personnages s'abstiennent de toute infidélité conjugale. 

Cependant, l'estime que leur porte leur partenaire est en dessous de 0. Les époux ne forniquent donc plus et leurs désirs sexuels ne sont ainsi pas satisfaits. 

Améliorez les relations entre les personnages mariés pour que la tension liée au manque de fornication n'empoisonne pas leur vie. 

Nobles atteints par cet effet : 
{pairs_list}"
hint_advisor_puppet_can_act,"[hint_advisor_caption]
Certains de vos nobles sont des <hint=hint_encyclopedia_puppets>marionnettes</hint> de monarques voisins qui vous sont hostiles. 

Ces nobles risquent donc d'agir dans l'intérêt de vos ennemis.

Nobles marionnettes :
{puppets_list}"
hint_advisor_matriarch_bad_opinion,"[hint_advisor_caption]
La <hint=hint_relations_matriarch>Matriarche</hint> est désormais <red>hostile</red> à votre monarque. Cela terrifie vos sujets, en particulier les fanatiques. 

De plus, la <hint=hint_holy_caravan>Caravane sacrée</hint> ne visitera plus votre cité et la Matriarche ne vous préviendra plus des catastrophes imminentes."
hint_advisor_bishop_bad_opinion,"[hint_advisor_caption]
L'<hint=hint_bishop>évêque</hint> est désormais <red>hostile</red> à votre monarque. Le risque de <hint=hint_pogrom>révolte religieuse</hint> est maintenant plus élevé."
hint_debt_of_honor,"Dette d'honneur
Lorsque vous venez en aide à un monarque voisin dans une situation désespérée, l'honneur l'oblige à vous rendre la pareille par une concession diplomatique. 

Il pourra signer un traité de paix, se joindre à votre État, quitter un autre État ou vous payer un tribut conséquent. 

Choisissez l'action diplomatique que vous souhaitez dans le menu Politique de sa province et réclamez votre récompense ! 

<b>Remarque</b> :
$ Rien ne vous oblige à utiliser la dette d'honneur tout de suite. Elle sera valide tant que votre monarque et le monarque endetté sont en vie."
hint_de_duty_of_honor_appear,"Nouvelle dette d'honneur 
{soul_uuid_king} de {faction_uuid} doit désormais une dette à votre monarque."
hint_de_duty_of_honor_complete,"Dette d'honneur payée
{soul_uuid_king} de {faction_uuid} a payé sa <hint=hint_debt_of_honor>dette d'honneur</hint> à votre monarque."
hint_de_duty_of_honor_reset_player_king_changed,"Dette d'honneur annulée
Vous avez un nouveau monarque et {soul_uuid_king} de {faction_uuid} considère que sa <hint=hint_debt_of_honor>dette d'honneur</hint> n'a plus lieu d'être."
hint_de_duty_of_honor_reset_king_changed,"Dette d'honneur annulée
La province de {faction_uuid} a désormais un nouveau monarque, {soul_uuid_king}, qui considère que la <hint=hint_debt_of_honor>dette d'honneur</hint> de son prédécesseur n'a plus lieu d'être."
hint_diplomat_new,"Diplomatie
Le coût des traités de paix est {number} fois moins élevé."
hint_advisor_terror_active,"[hint_advisor_caption]
En punissant des innocents, vous avez semé la <hint=hint_terror_peasants>terreur</hint>. Les paysans et paysannes ont désormais peur de rejoindre votre cité et l'<hint=hint_migration>immigration</hint> a baissé. 

Cet effet se dissipera dans {hour} heure(s)."
hint_nt_economic_summary_new,"Récapitulatif de l'économie
<center>Aujourd'hui</center>

$ Or : <hint=hint_resource_gold>{gold_change}</hint>
$ <hint=hint_salary>Salaires</hint> payés : <hint=hint_resource_gold>{salary}</hint>
$ <hint=hint_re_prod>Ressources produites</hint> : <hint=hint_resource_gold>{prod_sum}</hint>
$ <hint=hint_re_saled>Biens vendus</hint> dans les marchés locaux : <hint=hint_resource_gold>{sale_sum}</hint>
$ <hint=hint_re_built>Ressources investies</hint> dans l'économie : <hint=hint_resource_gold>{build_sum}</hint>
{optional_buildings_problems}
{optional_resources_spoilage}

$ Cliquez sur le <b>BDS</b> pour fermer la notification."
hint_nt_world_summary_new,"Statistiques mondiales
{optional_events}
{optional_neighbore_events}
$ Cliquez sur le <b>BDS</b> pour fermer la notification."
hint_nt_provinve_daily_statistic_new,"Statistiques journalières
<center>Aujourd'hui</center>

{optional_peasants}
{optional_slaves}
{optional_warriors}

$ Cliquez sur le <b>BDS</b> pour fermer la notification."
hint_trait_blissful_new,"Béatitude
$ Tout le monde apprécie ce personnage et n'engage que des <hint=hint_conversation>conversations sérieuses</hint> positives avec lui.
$ Parler à ce personnage expie les <hint=hint_sin>pêchés</hint>. 

<b>Raison</b> : a survécu à une <hint=hint_tantrum>dépression nerveuse</hint>."
hint_preach_unavailable_by_disabled_church,"Indisponible
Le temple est actuellement hors service car aucun ministre ne s'y trouve."
hint_soldier_filter_oldman,"Personnes âgées
Les personnages âgées se déplacent plus lentement."
hint_part_of_nature_king,"Monarque
Ce personnage est le monarque de cette province. Ses relations avec votre monarque déterminent la paix ou l'amitié entre vos provinces."
hint_part_of_nature_queen,"Époux·se de monarque
L'estime que porte ce personnage à votre monarque affecte les relations entre les monarques."
hint_part_of_nature_heir,"Héritier·ère
Ce personnage est le futur monarque."
hint_part_of_nature_commander,"Commandant·e
Les armées de cette province seront dirigées par ce personnage dès que possible."
hint_de_migrants_waiting_to_be_in_gates,"Population immigrante aux portes
Des immigrants et immigrantes sont arrivées, mais les portes de la cité sont fermées.

$ Si vous souhaitez les laisser entrer, activez l'option {option_name_allow_migrants} dans le menu de la grand-salle. 
$Si vous décidez de ne pas les laisser entrer, les personnages immigrants quitteront la province dans {leaving_time} et certains rejoindront les <hint=hint_persons_forest_bandits>bandits de la forêt</hint>.

Population immigrante en attente : {quantity}"
hint_de_migrants_waiting_to_be_in_walls,"Population immigrante aux portes
{quantity} immigrants et immigrantes sont arrivées, mais l'entrée de la cité est bloquée par un mur solide.

$ Si vous souhaitez les laisser entrer, activez l'option {option_name_allow_migrants} dans le menu de la grand-salle. 
$Si vous décidez de ne pas les laisser entrer, les personnages immigrants quitteront la province dans {leaving_time} et certains rejoindront les <hint=hint_persons_forest_bandits>bandits de la forêt</hint>.

Population immigrante en attente : {quantity}"
hint_toggle_migration_allowed,"Paramètres d'immigration
<green>Immigration autorisée</green>

$ Les immigrants et immigrantes peuvent accéder librement à la cité et devenir des citoyens et citoyennes à part entière."
hint_toggle_migration_forbidden,"Paramètres d'immigration
<red>Immigration interdite</red>

$ Les immigrants et immigrantes se rassembleront aux portes des cités et attendront votre décision.
$ Si vous décidez de ne pas les laisser entrer, les personnages immigrants quitteront la province dans {leaving_time} et certains rejoindront les <hint=hint_persons_forest_bandits>bandits de la forêt</hint>.

<b>Remarque</b> :
$ Pour que l'interdiction soit effective, le centre de la cité, dont la grand-salle, doit être emmuré."
hint_nt_puppet_bribe_success,"Corruption par une marionnette
{soul_uuid_briber}, marionnette du monarque {soul_uuid_master}, a soudoyé {soul_uuid_target}.

La <hint=hint_loyalty>loyauté</hint> du personnage a baissé."
hint_nt_guest_attempted_bribe_succes,"Corruption
{soul_uuid_iniciator} a soudoyé {soul_uuid_target}.

La <hint=hint_loyalty>loyauté</hint> du personnage a baissé."
hint_de_migrants_leaving_town,"Population immigrante sur le départ
Des immigrants et immigrantes quittent la cité car l'immigration est interdite et les portes de la cité restent fermées.
 
Ces personnages quitteront la province et une partie d'entre eux rejoindra les <hint=hint_persons_forest_bandits>bandits de la forêt</hint>.

Population immigrante sur le départ : {quantity}"
hint_knight_remain_contract_time,"Contrat de mercenaire
Jours restants jusqu'à la fin du contrat : {remain_days}."
hint_de_knight_contract_expired,"Contrat de mercenaire expiré
Le contrat d'un ou plusieurs mercenaires avec votre monarque a expiré.

Si ces personnages ne sont pas à nouveau recrutés dans le menu Armée, ils quitteront la cité dans {leaving_time}."
hint_de_knight_leaving_province,"Départ de mercenaire
Le contrat d'un ou plusieurs mercenaires avec votre monarque a expiré. Après une certaine période d'attente, ces personnages quitteront la province.

Vous pouvez encore les recruter pour une courte période, mais ils seront bientôt remplacés par d'autres mercenaires."
hint_advisor_knights_contracts,"[hint_advisor_caption]
Le contrat de certains mercenaires va bientôt expirer.

Si vous ne les recrutez pas à nouveau, ils quitteront votre cité.

Vérifiez les durées des contrats dans le menu Armée."
hint_cant_add_to_army_expired_contract,"Contrat expiré
Le contrat de ce mercenaire a expiré, vous ne pouvez donc pas l'ajouter à votre armée.

Bientôt, le personnage laissera son équipement au dépôt. Vous pourrez ensuite le <b>recruter à nouveau</b>."
hint_tax_free_for_vassal,"Exonération de taxes
Grâce au soutien que la province vassale a apporté, elle sera exemptée de taxes pendant {days} jours.

Total de l'exonération : <hint=hint_resource_gold>{tax_free_amount}</hint>."
hint_soul_army_loyalty,"Loyauté de l'armée 
Quel est le pourcentage de personnages guerriers loyaux à ce seigneur ou cette dame en cas de <hint=hint_military_riot>révolte militaire ?</hint>

Les personnages guerriers sont d'abord loyaux envers le monarque, mais peuvent changer de camp et déclarer leur loyauté à d'autres nobles si ces derniers :
$ Gagnent des batailles,
$ Prêchent des <hint=hint_sermon_loyalty>serments de loyauté</hint> dans les temples. 

Par ailleurs, les guerriers et guerrières <hint=hint_persons_fanatic>fanatiques</hint> sont toujours fidèles à l'<hint=hint_bishop>évêque</hint> et les <hint=hint_loyalist>loyalistes</hint> soutiendront toujours le monarque."
hint_sermon_loyalty,"Sermon de loyauté
$ Prêché le matin par le seigneur ou la dame assignée dans le <hint=hint_bld_temple>temple</hint>.
$ La <hint=hint_soul_army_loyalty>loyauté de l'armée</hint> envers le personnage prononçant le sermon augmentera.
$ L'efficacité du sermon dépendra de la <hint=hint_skill_speech>force de persuasion</hint> du personnage.
{optional_preach_cost}"
hint_sermon_loyalty_context,"Sermon de loyauté
{skill_name} {skill_level}

Conséquence : la <hint=hint_soul_army_loyalty>loyauté de l'armée</hint> envers le personnage prononçant ce sermon augmentera de {loyalty_level}."
hint_nt_puppet_sponsored,"Fonds reçus par la marionnette
{soul_uuid_sponsor} a envoyé des fonds à {soul_uuid_puppet}, sa marionnette.

Il est très probable que ces fonds soient utilisés contre votre monarque."
hint_building_destroy_unavailable_by_preach,"Démolition impossible 
Le bâtiment ne peut pas être détruit, car un important sermon doit s'y tenir."
hint_unavailable_relocate_building_by_preach,"Impossible de déplacer 
Le bâtiment ne peut pas être déplacé, car un important sermon doit s'y tenir."
hint_preach_reset_unavailable,"Impossible de supprimer 
Ce sermon ne peut pas être annulé."
hint_nt_loyalty_rebellion_soon_by_bishop,"Ultimatum
L'évêque {soul_uuid} pense que votre monarque ne mérite pas le trône et exige que la couronne soit remise à {soul_uuid_target}.

Si cela n'est pas fait aujourd'hui, l'évêque déclenchera ce soir une <hint=hint_military_riot>révolte militaire</hint> pour s'emparer du pouvoir par la force.

<b>Astuce</b> : vous pouvez transférer la couronne depuis les actions du monarque dans son menu."
hint_nt_loyalty_rebellion_soon_by_puppet,"Ultimatum
{soul_uuid} pense que votre monarque ne mérite pas le trône et exige que la couronne lui soit remise.

Si cela n'est pas fait aujourd'hui, ce personnage déclenchera ce soir une <hint=hint_military_riot>révolte militaire</hint> pour s'emparer du pouvoir par la force.

{soul_uuid} est une marionnette du monarque {soul_uuid_master}, qui pourrait lui venir en aide.

<b>Astuce</b> : vous pouvez transférer la couronne depuis les actions du monarque dans son menu."
hint_nt_loyalty_rebellion_soon_by_lord,"Ultimatum
L'{soul_uuid} pense que votre monarque ne mérite pas le trône et exige que la couronne lui soit remise.

Si cela n'est pas fait aujourd'hui, ce personnage déclenchera ce soir une <hint=hint_military_riot>révolte militaire</hint> pour s'emparer du pouvoir par la force.
{optional_supporters_list}

<b>Astuce</b> : vous pouvez transférer la couronne depuis les actions du monarque dans son menu."
hint_production_unavailable_missing_building,"Bâtiment requis
Pour produire la ressource <b>{resource_name}</b>, vous devez construire le bâtiment <b>{building_name}</b>."
hint_can_send_loyalty_rebellion_soon,"Indisponible
L'agitation grandit dans la cité ; certains nobles et personnages guerriers refusent de partir."
hint_military_riot,"Révolte militaire
Les personnalités politiques nobles envers lesquelles la <hint=hint_soul_army_loyalty>loyauté de l'armée</hint> est élevée peuvent déclencher une révolte si leur propre <hint=hint_loyalty>loyauté</hint> envers votre monarque chute.

Le pourcentage de personnages guerriers qui leur est loyal se battra à leurs côtés.

Pour éviter l'effusion de sang, transférez pacifiquement la couronne au personnage rebelle. En revanche, cela modifiera les relations sur la carte, et le monarque déchu haïra le nouveau."
hint_nt_lord_dead,"Le personnage a péri 
{soul_uuid} a péri. Ses proches sont inconsolables. 

Des funérailles vont se tenir bientôt et son héritier ou héritière recevra tous ses biens.

{optional_sad_list}"
hint_construction_free,"Bâtiment gratuit 
Nous avons redessiné la grille de construction et certains bâtiments n'y tiennent plus. 

Ce bâtiment n'a pas pu être placé sur la carte lors du chargement ; reconstruisez-le gratuitement. 

Niveau du bâtiment : {level}
 Nombre total de bâtiments gratuits : {count}"
hint_nt_ai_loyalty_preach,"Sermon de loyauté 
{soul_uuid} a décidé de prêcher un sermon pour augmenter la loyauté des soldats envers sa personne. 

La raison peut être une des suivantes : 
$ Le personnage est une marionnette et la relation de son maître avec votre monarque est en dessous de <red>0</red>. 
$Le personnage a récemment remporté une victoire en tant de capitaine d'une armée, mais sa relation avec vote monarque est en dessous de <red>0</red>."
hint_economics_distribution_to_each_actor,"Distribution collective 
La quantité de ressources définie est actuellement distribuée <b>aux </b> personnages de la catégorie choisie. 

Cochez la case pour distribuer cette quantité <b>collectivement</b>. 

<b>Remarque : </b>En distribution <b>collective</b>, vous pouvez distribuer moins de ressources que d'habitants et habitantes. Dans ce cas, certains personnages n'en recevront pas."
hint_economics_distribution_on_all_actors,"Distribution individuelle 
La quantité de ressources définie est actuellement distribuée <b>aux </b> personnages de la catégorie choisie. 

Décochez la case pour distribuer cette quantité <b>individuellement</b>. 

<b>Astuce : </b>En distribution <b>individuelle</b>, vous ne pouvez pas distribuer moins de ressources que d'habitants et habitantes. Tout le monde doit recevoir au moins une unité de cette ressource."
hint_advisor_high_loyalty,"[hint_advisor_caption]
{soul_uuid} bénéficie d'une grande loyauté des soldats, qui considèrent le personnage plus digne que votre monarque. 

Ainsi, si la loyauté de ce personnage chute et qu'une révolte militaire se déclenche, {loyal_army} % des soldats seront de son côté."
hint_soldier_loyatry_rating,"Loyauté de l'armée
Répartition de la <hint=hint_soul_army_loyalty>loyauté des guerriers et guerrières</hint> envers les seigneurs et dames.
{optional_change_history}"
hint_building_workplace_efficiency,"Emplacement efficace
La quantité de biens produits dépend du temps que la main d'œuvre passe sur son lieu de travail. 

Dans la matinée, la durée du trajet depuis le domicile jusqu'au travail empiète sur ce temps. Le personnel des bâtiments de production tels que les ateliers doit se rendre chaque matin au dépôt pour récupérer les ressources nécessaires à la production. 

Si la main-d'œuvre déménage automatiquement dans des maisons situées plus près de son lieu de travail, il est primordial de placer les bâtiments de production près des maisons et des dépôts."
hint_action_task_dice_new,"Jouer aux dés
Jouez aux dés avec un seigneur ou une dame.

Le résultat du jeu est plutôt aléatoire, mais est aussi largement influencé par l'<hint=hint_skill_knowledge>intelligence</hint> des personnages.

Mise : <hint=hint_resource_gold>{dice_bet}</hint>."
hint_action_task_dice_context_new,"Jouer aux dés
Jouez aux dés avec un seigneur ou une dame.

$ {soul_uuid_1} : {number1} d'intelligence
$ {soul_uuid_2} : {number2} d'intelligence

<b>Conséquences :</b>
$ {soul_uuid_1} a {ver} % de chances de gagner.
$ Mise : <hint=hint_resource_gold>{dice_bet}</hint>"
hint_unavailable_by_gold,"Or insuffisant 
Ce seigneur ne possède pas suffisamment d'or. 

Requiert <hint=hint_resource_gold>{count}</hint>."
hint_action_task_reward_new,"Récompenser
Le personnage recevra une récompense du monarque pour ses loyaux services.

Monarque : {skill_name} niveau {skill_level}

<b>Conséquences :</b>
$ Impression <green>Récompense {mind_modify}</green>
$ Loyauté :<green>{loyalty_modify}</green>
$ Relation avec le monarque : <green>{relations_modify}</green>

<b>Coût</b> : <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_donate_new,"Demander un don 
Le monarque demande votre aide sous la forme d'un don d'<hint=hint_resource_gold>or</hint>.

 Monarque : {skill_name} niveau {skill_level}

<b> Conséquences :</b>
$ Impression <red>Obligation de faire un don {mind_modify}</red>
$ Loyauté <red>{loyalty_modify}</red>

<b> Le monarque reçoit</b> :
$ {gold} <hint=hint_resource_gold>pièces d'or</hint>"
hint_action_task_donate_to_bishop_new,"Récompenser
Le personnage recevra une récompense du monarque.

Monarque : {skill_name} niveau {skill_level}

<b>Conséquences :</b>
$ Impression <green>accordée : {mind_modify}</green>
$ Relation avec le monarque : <green>{relations_modify}</green>

<b>Coût :</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_begging_new,"Implorer le pardon
Par la grâce de Mère Sophia, l'évêque écoutera et pardonnera les inconvenances du personnage… si ce dernier prouve sa sincérité par un sacrifice.

<b>Conséquence :</b>
$ L'estime portée par l'évêque envers {soul_uuid_target} sera améliorée de <green>{rel_plus}</green>.

<b>Coût :</b> <hint=hint_resource_gold>{price}</hint>"
hint_action_task_divorce_new,"Divorcer
Annulez le mariage entre {soul_uuid_target} et {soul_uuid_spouce}.

Les deux personnages pourront ensuite se remarier.

<b>Coût :</b> <hint=hint_resource_gold>{price}</hint>"
hint_action_church_defence_new,"Protection de la Famille de l'étreinte divine
Demandez la <hint=hint_holy_protection>protection</hint> de la Famille de l'étreinte divine.

<b>Conséquence :</b>
$ La protection durera {days} jours.
$ Relation avec la <hint=hint_relations_matriarch>Matriarche</hint> <red>-{rel_de}</red>

<b>Coût :</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_bishop_fix_relations_new,"Se repentir
Le personnage se repentira auprès de l'évêque.

Il sera absous, son cœur apaisé et il pardonnera tous ses ennemis.

<b>Conséquence :</b>
$ Relations avec tous les ennemis <green>+{rel_inc}</green>

<b>Coût :</b> <hint=hint_resource_gold>{cost}</hint>

Ennemis :
{enemies_list}"
