Key,Spanish
hint_event_faction_left_alliance,"~
{faction_uuid} ha dejado la alianza de ciudades que dirige {leader_faction_uuid}."
hint_event_faction_left_vassalage,"~
{faction_uuid} ha renunciado a su vasallaje con {sir_faction_uuid}."
hint_event_faction_alliance_destroyed,"~
La alianza de {leader_faction_uuid} se ha disuelto por completo."
hint_event_faction_vassalage_destroyed,"~
El reino vasallo de {sir_faction_uuid} se ha desintegrado por completo."
hint_action_task_together_diplomacy,"La visita del enviado
El señor al que has elegido visitará al monarca para mejorar las relaciones con él en nombre de tu gobernante.

Durante el proceso, tendrá lugar una conversación, cuyo resultado afectará a la relación de {soul_uuid_king} hacia tu monarca.

La probabilidad de una buena conversación depende de la habilidad <hint=hint_skill_manners>Modales</hint> de tu enviado."
hint_action_task_together_diplomacy_context,"La visita del enviado
Enviado {soul_uuid_performer}: {skill_name} a nivel {skill_level}.

Relación con tu monarca: <green>{rel_improve}</green>"
hint_unavailable_king_is_out_of_town,"No disponible
El monarca {soul_uuid_king} no se encuentra en la ciudad."
hint_unavailable_king_can_not_be_performer,"No disponible
No es posible asignar esta tarea al monarca.

<b>Consejo:</b> para establecer relaciones personales entre monarcas, puedes asignar la acción Pasar tiempo juntos en el menú Personajes."
hint_task_together_diplomacy_result,"~
Tu enviado ha completado la tarea.

Como resultado, la relación de {soul_uuid_king} hacia tu monarca: <green>{rel_improve}</green>"
hint_unavailable_bad_opinion_for_trade,"Relación no lo suficientemente buena
{optional_trade_info}
[hint_unavailable_bad_opinion]

<b>Consejo:</b> puedes establecer acuerdos comerciales permanentes con monarcas, independientemente de la relación personal, si formas parte de la misma <b>alianza de ciudades libres</b>."
hint_optional_trading_volumes_reduced,"~
Han <red>arrasado el pueblo</red> de esta ciudad, y el suministro de recursos que producía se ha <red>reducido a la mitad</red>."
hint_optional_trading_volumes_zero,"Comercio imposible
Han <red>arrasado los dos pueblos</red> de esta ciudad. El comercio se ha <red>reducido a cero</red>. Espera hasta que uno de los pueblos de {faction_uuid} se haya reconstruido."
hint_trade_agreement_demand_performer,"Compras de la ciudad: {offer_resource_name}
[hint_trade_agreement_demand_generic]

El precio se ha ajustado en {price_penalty} debido a la diferencia de la habilidad {skill_name} de las partes comerciantes.
$ {soul_uuid_performer} (nivel {performer_skill_level})
$ {soul_uuid_trader} (nivel {trader_skill_level})

{optional_holy_family_prices}
{optional_paper_prices}
{optional_trading_volumes_reduced}
[hint_SENDER]"
hint_trade_agreement_offer_performer,"Ventas de la ciudad: {offer_resource_name}
[hint_trade_agreement_offer_generic]

El precio se ha ajustado en {price_penalty} debido a la diferencia de la habilidad {skill_name} de las partes comerciantes.
$ {soul_uuid_performer} (nivel {performer_skill_level})
$ {soul_uuid_trader} (nivel {trader_skill_level})

{optional_holy_family_prices}
{optional_paper_prices}
{optional_trading_volumes_reduced}
[hint_SENDER]"
hint_shortcut_appoint_unavailable_invalid,"No se puede seleccionar
No es posible realizar acciones con este personaje."
hint_shortcut_appoint_unavailable_lord_not_in_town,"El señor no está en la ciudad
Haz clic para ir a la ubicación del señor."
hint_unavailable_bad_opinion_for_trade_additional_opinions_with_leader,"Relación demasiado mala
[hint_unavailable_bad_opinion]

El umbral de relación necesario es más alto porque tienes una relación demasiado negativa con el soberano o líder de la alianza {soul_uuid_leader} de {faction_uuid_leader}, de la cual {faction_uuid} es miembro.

<b>Consejo:</b> puedes establecer acuerdos comerciales permanentes, independientemente de la relación, si tú y tus socios comerciales formáis parte de la misma <b>alianza de ciudades libres</b> (esto no es aplicable a reinos vasallos)."
hint_unavailable_king_guest_in_other_town,"El monarca está fuera de la ciudad
El monarca {soul_uuid} está visitando la ciudad de {faction_uuid}.

En teoría, volverá a casa en {remain_time}."
hint_trader_in_love,"~
* {soul_uuid_trader} está enamorado de {soul_uuid_performer} (relación por encima de <green>100</green>) y <green>quiere ofrecer un descuento importante</green>."
hint_trader_in_love_hint,"~
* <b>Consejo:</b> si {soul_uuid_trader} estuviera enamorado de {soul_uuid_performer} (relación por encima de <green>100</green>), podría ofrecerle un gran descuento."
hint_ally_force_neutrality_letter_1_player_not_help,"~
Has de saber que nuestras tierras ahora están divididas. Y si buscas la razón de esto, mírate al espejo. En un momento de necesidad, no recibí ayuda por tu parte. Desde este momento, tu estado es más pequeño."
hint_ally_force_neutrality_letter_2_player_not_help,"~
Hiciste juramento de prestar asistencia militar cuando acepté formar parte de tu estado. ¿Y cuál fue la respuesta? En un momento difícil, ¡me abandonaste a mi suerte! De ahora en adelante, nada nos une."
hint_ally_force_neutrality_letter_1_player_help_but_loose,"~
Acepta mi gratitud por el apoyo que me enviaste. Y créeme, lamento que la tristeza de perder a esos guerreros no se viera compensada por la victoria. Sin embargo, ahora estamos obligados a seguir caminos separados. Espero que no guardes resentimiento hacia mí."
hint_ally_force_neutrality_letter_2_player_help_but_loose,"~
Libraste tus guerras valientemente, pero la suerte no estuvo de nuestro lado. Debo confesarte que esta decisión no ha sido fácil para mí. Nuestros caminos deben divergir. Lo lamento."
hint_unavailable_heir_rebellion_in_ai_town,"Lucha de poder.
Mientras haya una lucha de poder, los señores y los ejércitos de esta provincia no saldrán de sus fronteras."
hint_unavailable_lord_in_defence_army,"El señor está en el ejército.
Este señor está en el ejército que ha venido en auxilio de esta ciudad. Las interacciones sociales no son posibles."
hint_unavailable_lord_guest_in_other_town,"El señor está fuera de la ciudad
Este personaje es ahora mismo un invitado de la ciudad de {faction_uuid}.

Se prevé que vuelva a casa en {remain_time}."
hint_unavailable_lord_on_global_map,"El señor está de viaje
Este personaje está ahora mismo de viaje a alguna parte del mapa del mundo."
hint_city_burn,"Arrasar

Notifica al enemigo que su ciudad será completamente destruida y que se dará muerte a todos los miembros de su familia. Después, la provincia quedará inhabitada, y podrás poblar las ruinas con tus señores y campesinos cuando lo desees. Se establecerá una nueva familia noble.

Dado que eres un <hint=hint_faction_relations_deadly_enemy>enemigo mortal</hint> de este monarca, tal acción resultará comprensible a tus vecinos.

$ Tus guerreros necesitarán 2 días de oraciones para prepararse espiritualmente para la matanza.

Relaciones con {soul_uuid_king}: {city_burn_rel_de}
{optional_attack_on_vassal_or_ally}
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_city_burn_note_recieved,"~
{soul_uuid_king} ha recibido una notificación y se preparará para una batalla decisiva por su vida.

Tus guerreros deben rezar y confesarse antes de arrasar otro asentamiento y masacrar a una familia noble.

$ Relaciones con {soul_uuid_king}: {city_burn_rel_de}
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}"
hint_city_burn_letter_1,"~
¿De verdad crees que puedes venir aquí y ganar con ese puñado de patéticos cobardes que tienes por guerreros? Tu arrogancia me pasma. Espero que ya estés poniendo pies en polvorosa; yo ya he organizado un festín para celebrar mi victoria."
hint_city_burn_letter_2,"~
Que sean quienes no saben luchar los que hinquen la rodilla. Yo no me cuento entre ellos, ¡y lo sabes bien! A tu ejército le espera la derrota y no pienso hacer prisioneros."
hint_city_burn_waiting_description,"Reuniendo fuerzas
{soul_uuid_king} está reuniendo aliados mientras tus guerreros se preparan para arrasar su asentamiento.
{optional_possible_helpers_against_player}"
hint_city_burn_waiting_ends,"~
$ {soul_uuid_king} está esperando tu ataque.
$ Tus guerreros también están listos.

Ya puedes atacar su ciudad para arrasarla."
hint_city_burn_ready_description,"Esperando al ataque
{soul_uuid_king} está esperando que tus tropas asalten su ciudad.

$ Si no inicias el asalto en <b>dos días</b>, se te considerará un cobarde."
hint_city_burn_coward,"~
No te has presentado al asalto, y ahora tu monarca tendrá fama de cobarde.

$ Relaciones con los vecinos y {soul_uuid_king}: <red>{rel_coward}</red>."
hint_city_burn_success,"~
La ciudad ha sido arrasada y se ha obtenido <hint=hint_resource_gold>{tribute_money}</hint> de su saqueo. La familia noble de {soul_uuid_king} ya es historia.

La provincia pasa a tu control, y puedes repoblar las ruinas con tus señores y campesinos cuando lo desees. Se establecerá una nueva familia noble."
hint_city_burn_fail,"~
Has perdido la batalla."
hint_city_burn_fair_letter_success_mat_1,"~
Alabada sea Sophia por ayudarte a terminar esta guerra. Es hora de contar las bajas y, sobre las ruinas de un odio y una enemistad pasados, construir la paz. Sé que así serán las cosas, porque tal es su voluntad."
hint_city_burn_fair_letter_success_mat_2,"~
Bueno, tu victoria ha sido justa, y las penas de la guerra han quedado atrás. Dejemos que esta ciudad vuelva a nacer, y que la prosperidad reine en ella."
hint_city_burn_unfair,"Arrasar
Notifica al gobernante que a su ciudad le aguarda la destrucción, y que se dará muerte a su familia. Después, la provincia quedará bajo tu control, y podrás repoblar las ruinas con tus señores y campesinos cuando lo desees. Se establecerá una nueva familia noble.

Dado que <b>NO eres un enemigo mortal</b> de este gobernante, tal atrocidad provocará la ira y el terror entre tus vecinos.

Es más, la <hint=hint_relations_matriarch>matriarca</hint> desaprueba enérgicamente esta política.

$ Relaciones con la matriarca: <red>{city_burn_unfair_mat_rel_de}</red>
$ Relaciones con {soul_uuid_king}: <red>{city_burn_unfair_rel_de}</red>
$ Relaciones con los vecinos: <red>{city_burn_unfair_neigh_rel_de}</red>

$ Tus guerreros necesitarán dos días de oraciones para prepararse espiritualmente para la matanza.
{optional_attack_on_vassal_or_ally}
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_city_burn_unfair_note_recieved,"~
$ {soul_uuid_king} ha recibido una notificación y se preparará para una batalla decisiva por su vida.

Tus guerreros deben rezar y confesarse antes de arrasar otro asentamiento y masacrar a una familia noble.

$ Relaciones con la matriarca: <red>{city_burn_unfair_mat_rel_de}</red>
$ Relaciones con {soul_uuid_king}: <red>{city_burn_unfair_rel_de}</red>
$ Relaciones con los vecinos: <red>{city_burn_unfair_neigh_rel_de}</red>
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}"""
hint_city_burn_letter_fail_1,"~
Dicen que un simple error en un linaje puede echar a perder toda una generación. Y me parece a mí que tu error es tu incompetencia para gobernar. ¿De verdad creías que te dejaría arrasar mi ciudad? Antes de emprender tales acciones, tienes que considerar las consecuencias. Y créeme, no vas a poder evitarlas."
hint_city_burn_letter_fail_2,"~
Has sobreestimado la valentía de tu pueblo; han salido huyendo como conejillos asustados de un zorro hambriento. Mis guerreros preferirían matar a sus hijos que dejar que conviertan su ciudad en cenizas. No te mostraré piedad."
hint_city_burn_letter_coward_1,"~
Los dioses te concedieron el don de la cobardía el día que naciste. Tus intentos de parecer un oponente digno son patéticos; solo sabes amenazar. Espero que la próxima vez tengas al menos algo de valentía para presentarte en el campo de batalla."
hint_city_burn_letter_coward_2,"~
No me lo había pasado tan bien desde hace mucho tiempo. Ni te imaginas la de chistes que hicieron a tu costa cuando supimos que te habías acobardado y no vendrías a luchar. Seguro que tus propios guerreros se burlaron de ti cuando les dijiste que no ibas a combatir. A ver si aprendes a no aceptar desafíos si no puedes afrontarlos."
hint_city_burn_letter_success_mat_1,"~
Te escribo para informarte de que has provocado la ira de la Madre Sophia con tus actos. No es digno de un gobernante prudente atacar a quienes viven en paz. Te pido que evites tales actos en el futuro."
hint_city_burn_letter_success_mat_2,"~
¿Acaso las escrituras de santa Sophia no enseñan justicia? Atacar inesperadamente a quienes están vinculados a ti por lazos de amistad es indigno de un gobernante sabio. Seguro que prestarás atención a mis deseos, puesto que son razonables."
hint_praise_for_king,"Alabar al vecino
El señor elegido <b>alaba</b> a vuestro vecino mutuo en nombre de tu monarca.

Como resultado, la relación de {soul_uuid_king} con el vecino <b>mejora</b> en una cantidad que depende de la habilidad <hint=hint_skill_speech>Persuasión</hint> del adulador.

<b>Consejo:</b> mejorar las relaciones puede ser útil para reconciliarse con aliados y ampliar tu alianza.

[hint_SENDER]"
hint_praise_for_king_choose_performer,"Alabar al vecino
Adulación de {soul_uuid_performer}: {skill_name} a nivel {skill_level}.

<b>Consecuencias:</b>
$ Relación de {soul_uuid_king} con {soul_uuid_king_s}: <green>+{rel_de_praise_to_target_king}</green>

Relación actual de {soul_uuid_king} con {soul_uuid_king_s}: {rel_current}"
hint_praise_for_king_success,"~
{soul_uuid_king} ha tomado nota de tu opinión sobre {soul_uuid_king_s}, y tiene sus propias ideas sobre el asunto; sigue sopesándolo.

<b>Consecuencias:</b>
$ Relación de {soul_uuid_king} con {soul_uuid_king_s}: <green>{rel_de_praise_to_target_king}</green>"
hint_praise_for_king_success_letter_1,"~
No sabía que tu opinión de nuestro vecino mutuo fuera tan positiva. Pero me cuesta distinguir si hay malicia en tus palabras. Quizá sea mejor de lo que pensaba."
hint_praise_for_king_success_letter_2,"~
Tus alabanzas al vecino juegan a tu favor. ¿Hay algo de verdad en ello, o es que tu mente está aletargada cuando se trata de él? Ya lo veremos."
hint_praise_for_king_success_letter_3,"~
¿Afirmas que nuestro vecino es una persona digna? Me gustaría creerlo. Pero el tiempo lo dirá, puede que te haya tomado el pelo."
hint_trader_discount_because_player_is_leader,"~
* {soul_uuid_trader} respeta a {soul_uuid_players_king} como líder de la alianza y <green>está en sus manos ofrecer un descuento considerable</green>."
hint_ai_ally_bad_opinions_with_leader,"Conflicto con un aliado
Alguien de tu alianza, {soul_uuid_king}, tiene serias discrepancias con tu gobernante.

Si las relaciones con este monarca no mejoran de {current_opinion} a {min_opinion_alliance_threshold} en 24 horas, {faction_uuid} <b>abandonará la alianza</b>."
hint_ai_leader_bad_opinions_with_ally_player,"Conflicto con el líder de la alianza
{soul_uuid_king}, líder de la alianza, tiene serias discrepancias con tu monarca.

Si las relaciones con este monarca no mejoran de {current_opinion} a {min_opinion_alliance_threshold} en 24 horas, <b>te verás en la obligación de abandonar la alianza</b>."
hint_advisor_caption,Problema
hint_advisor_wood,"[hint_advisor_caption]
Tus aserraderos no están produciendo suficiente <hint=hint_resource_wood>madera</hint>, que es crucial para el desarrollo.

$ Asegúrate de tener al menos 2, preferiblemente 3 <hint=hint_bld_woodcutter>serrerías</hint>.
$ Los leñadores talan gradualmente el bosque alrededor de las serrerías, y cada vez tienen que ir más lejos para recolectar madera. Puede que sea el momento de reubicar las serrerías más cerca de los árboles.

<b>Ten en cuenta</b> que los bosques tienen la capacidad de regenerarse, pero solo en la proximidad de otros árboles. Si talas todo el bosque, no se regenerará."
hint_advisor_alcohol,"[hint_advisor_caption]
[hint_nt_dummy_low_beer]"
hint_advisor_nectar,"[hint_advisor_caption]
Más del 30 % de tus ciudadanos son <hint=hint_addict>adictos al néctar</hint>, y menos de la mitad consumieron <hint=hint_resource_nectar>néctar</hint> ayer.

Esto puede ser peligroso, ya que el ansia de néctar tiene un impacto muy fuerte en el <hint=hint_mood>humor</hint>."
hint_advisor_housing,"[hint_advisor_caption]
[hint_nt_dummy_many_homeless]"
hint_advisor_tasks,"[hint_advisor_caption]
Los señores no han podido distribuir <hint=hint_inspection>instrucciones</hint> en todos los edificios, lo que ha provocado un descenso significativo en la productividad de algunos de ellos.

$ Si hay demasiados edificios, es hora de implementar la burocracia construyendo una <hint=hint_bld_chancellery>cancillería</hint>. Compra el libro correspondiente en la Caravana Sagrada y prepárate para la producción de <hint=hint_resource_paper>papel</hint>."
hint_advisor_patrols,"[hint_advisor_caption]
Esto significa que tienes que prepararte para los crímenes hasta que los <hint=hint_persons_criminal>vagabundos</hint> se hayan gastado todo el dinero.

$ Construye un <hint=hint_bld_patrol_sign>estandarte de patrulla</hint> (menú Construcción) cerca del almacén del salón de reuniones y otros <hint=hint_bld_store>almacenes</hint>, si los hay. Asígnales guerreros y marca el radio.
$ También puedes colocar patrullas en zonas donde la gente se reúne y cerca de los alojamientos (sobre todo los de los señores).
$ Compra el libro del <hint=hint_bld_scafod>patíbulo</hint> a la Caravana y constrúyelo de forma preventiva y para escarmientos."
hint_advisor_scafod,"[hint_advisor_caption]
Parece que tienes problemas con el crimen; ya hay más de <b>5</b> <hint=hint_persons_criminal>vagabundos</hint>.

$ Coloca <hint=hint_bld_patrol_sign>estandartes de patrulla</hint> en los lugares donde se cometen crímenes.
$ Construye un <hint=hint_bld_scafod>patíbulo</hint> para que los verdugos puedan ejecutar a los criminales capturados.
$ En el tiempo que les sobre, los verdugos intimidarán a los vagabundos para que no cometan crímenes, contribuyendo a su prevención.

<b>Consejo:</b> además, con el patíbulo, siempre puedes sembrar <hint=hint_terror_peasants>terror</hint>, lo que reduce el número de vagabundos; pero hace que los residentes estén más descontentos, lo que limita la <hint=hint_migration>inmigración</hint>."
hint_advisor_low_money,"[hint_advisor_caption]
¡Las arcas están casi vacías! Sin <hint=hint_resource_gold>oro</hint>, será mucho más difícil mantener la situación bajo control como gobernante.

$ No olvides vender mercancías a las Caravanas o a los vecinos; cuanto más elaboradas sean, mayores beneficios darán. Aumenta la habilidad <hint=hint_skill_negotiations>Comercio</hint> de al menos un señor.
$ Presta atención a la <hint=hint_wealth>riqueza</hint> media de campesinos y guerreros en la herramienta de personajes en la esquina superior izquierda. Puede que sea el momento de vaciarles los bolsillos configurando el </hint>comercio interno<hint=hint_iternal_trade>.
$ Si tienes un ejército grande, no debería estar ocioso. Hasta los ataques a campamentos de bandidos pueden ser bastante rentables, debido a las recompensas y a los prisioneros capturados. También hay vecinos débiles..."
hint_advisor_matriarch,"[hint_advisor_caption]
La matriarca está enfadada contigo, lo que causa un embargo de mercancías importantes en la Caravana Sagrada y el descontento de los fanáticos.

$ Intenta aumentar el número de fanáticos mediante sermones en los templos.
$ Mejora las relaciones entre el monarca y el obispo; sugiere que pasen tiempo juntos. La opinión del obispo es importante para la matriarca.
$ Destruye campamentos de bandidos y realiza otros actos píos en el mapa del mundo."
hint_advisor_prestige,"[hint_advisor_caption]
La vida en la provincia más remota oprime a los señores y campesinos de algunas culturas.

$ Pasa el cursor sobre el icono de Prestigio en la esquina superior izquierda para averiguar qué has pasado por alto.
$ La solución más sencilla es construir adornos (menú Construcción)."
hint_advisor_teach_children,"[hint_advisor_caption]
La infancia es un periodo en el que los señores obtienen más experiencia de la educación que de adultos.

$ Elige un infante.
$ Selecciona el área de estudio y un maestro.

Ten en cuenta que puedes invitar a señores de provincias vecinas para que te visiten y eduquen al infante, si los padres carecen de la habilidad <hint=hint_skill_teaching>Enseñanza</hint>."
hint_advisor_marry,"[hint_advisor_caption]
Tu señor {soul_uuid} aún no se ha casado y no ha tenido descendencia, mientras que los vecinos ofrecen opciones de casamiento apropiadas. ¿No va siendo hora de sentar cabeza? Al fin y al cabo, los señores acaban muriendo (a veces, repentinamente) y los hijos son el futuro.

$ Ve al mapa del mundo
$ Elige una pareja apropiada y concierta el matrimonio.

También puedes casarlo con otro de tus señores."
hint_advisor_chancellery,"[hint_advisor_caption]
La ciudad se expande, y pronto los señores no serán capaces de dar instrucciones a todos los edificios a su debido tiempo. ¡Es hora de implantar la burocracia! En la <hint=hint_bld_chancellery>cancillería</hint>, un señor puede delegar la distribución de instrucciones a tres funcionarios a la vez, lo que incrementa notablemente el número de edificios atendidos. Sin embargo, la burocracia requiere <hint=hint_resource_paper>papel</hint>.

$ Cómpraselo a la Caravana Sagrada e investiga la tecnología de la cancillería.
$ No olvides investigar la producción de <hint=hint_resource_paper>papel</hint>, el cual es necesario para que la cancillería funcione."
hint_advisor_loyality,"[hint_advisor_caption]
{soul_uuid} está teniendo problemas con la <hint=hint_loyalty>lealtad</hint>. Ya ha bajado de los 40 y sigue descendiendo. Si cae por debajo de 25, puede que abandone la provincia y, en función de las circunstancias, puede iniciar una rebelión.

$ Para subir temporalmente la lealtad, usa <b>recompensas</b> o la <b>intimidación</b> mediante el menú de acciones.
$ Para evitar más bajadas, averigua lo que le gusta: pasa el cursor sobre el icono de corona en su menú. Puede ser mal humor o una mala relación con el monarca. Intenta resolver esos problemas antes de que sea demasiado tarde."
hint_advisor_slaves_unhappy,"[hint_advisor_caption]
Cuando los <hint=hint_persons_slave>prisioneros</hint> están descontentos, pueden iniciar una <hint=hint_slave_riot>rebelión</hint>. Puedes ver la probabilidad de que ocurra esto pasando el cursor sobre su icono en la esquina superior izquierda.

$ Asegúrate de que todas las <hint=hint_bld_slaves_barrack>prisiones</hint> estén ocupadas, solo allí los prisioneros tienen la posibilidad de recibir comida y alcohol.
$ Comprueba que las prisiones tengan alcaides.
$ Asegúrate de destinar suficiente comida y alcohol a los prisioneros en el <hint=hint_finance_menu>menú Finanzas</hint>."
hint_advisor_peasants_unhappy,"[hint_advisor_caption]
El humor promedio de tus campesinos ha caído por debajo de <green>50</green> en el día, lo que significa que la <hint=hint_migration>inmigración</hint> se ralentiza.

Hay muchas formas de mejorar su humor para volver a atraerlos a tu asentamiento.

$ Pasa el cursor sobre el icono de campesinos en la esquina superior izquierda y mira a ver cuál es su pensamiento negativo más frecuente. ¿No tienen casas, quizá?
$ Da sermones de alegría o aumenta el número de fanáticos mediante sermones de fe en el <hint=hint_bld_temple>templo</hint> (los últimos reforzarán al <hint=hint_bishop>obispo</hint>).
$ Sube los salarios, vende más alcohol y comida de alta calidad o considera usar <hint=hint_resource_nectar>néctar</hint>.
$ Lleva a cabo ejecuciones espectaculares en el <hint=hint_bld_scafod>patíbulo</hint>. Coloca el patíbulo cerca de la taberna para atraer a más espectadores.
$ Por último, puedes iniciar una <hint=hint_nt_terror_culture>campaña de terror</hint> contra la cultura menos popular entre la mayoría de la población.

Lee más sobre el humor de los campesinos <hint=hint_nt_unhappy>aquí</hint>."
hint_advisor_culture_unhappy,"[hint_advisor_caption]
Los residentes de tu ciudad pertenecientes a la cultura <b>{culture}</b> se sienten particularmente descontentos. Esto puede terminar en una <hint=hint_nt_culture_rage>masacre</hint>, en la que se reúnen para atacar a los residentes de la cultura </b>{culture_target}</b>, contra los que tienen prejuicios.

$ Haz clic en un miembro de la cultura <b>{culture}</b> para ver sus pensamientos o echa un vistazo al <hint=hint_statistic_menu>menú Estadísticas</hint>.
$ Puedes intentar satisfacer sus demandas específicas, o elevar el nivel general de felicidad por otros medios (por ejemplo, más alojamiento o mejor calidad de comida y alcohol).
$ O puedes reprimir preventivamente a los residentes de esta cultura mediante el <hint=hint_bld_scafod>patíbulo</hint> para proteger a los {culture_target}."
hint_advisor_warriros_unhappy,"[hint_advisor_caption]
Los guerreros descontentos desertarán y se unirán a los bandidos del bosque.

$ Asegúrate en el <hint=hint_finance_menu>menú Economía</hint> de que los guerreros reciben un salario que les permita adquirir comida y alcohol decentes.
$ Plantéate construir un templo, filtrando las visitas para admitir solo a guerreros y predicar allí el fanatismo. Ten en cuenta que esta estrategia te hará dependiente de la Iglesia.
$ También puedes despedir a los guerreros descontentos, pero puede que algunos se queden en el campamento de bandidos de tu provincia.

Tienes más detalles sobre el humor de los guerreros <hint=hint_sodiers_happiness>aquí</hint>."
hint_advisor_depression,"[hint_advisor_caption]
Uno o más de tus señores tienen depresión (sus retratos se han teñido de rojo).

Si no haces nada para remediarlo, acabarán teniendo inevitablemente un <hint=hint_tantrum>colapso nervioso</hint>, y su <hint=hint_loyalty>lealtad</hint> también se reducirá.

Tienes más información sobre el humor de los señores <hint=hint_nt_events_unhappy_lord>aquí</hint>."
hint_advisor_feud,"[hint_advisor_caption]
Cuando un señor odia a otro, todo puede acabar en asesinato. Dispones de unos días para <hint=hint_tutorial_hate>entrar en acción</hint>.

{haters_pair}"
hint_advisor_train_sodiers,"[hint_advisor_caption]
Tus guerreros llevan días sin entrenarse. Pueden mejorar si les construyes un <hint=hint_bld_training_ground>campo de entrenamiento</hint> y empiezan a ejercitarse.

$ La habilidad <hint=hint_skill_combat>Combate</hint> será la importante para el señor que dé instrucciones en el campo de entrenamiento, en lugar de <hint=hint_skill_management>Gestión</hint>."
hint_advisor_knowledge,"[hint_advisor_caption]
Tienes <hint=hint_book>libros</hint> sin leer, a la espera de que su <hint=hint_idea>conocimiento</hint> pase a formar parte de la familia.

Para adquirir el conocimiento de un libro, es necesario leerlo.

Para ello, ve al <hint=hint_knowledge_menu>menú Conocimiento</hint>, selecciona un libro y asígnale un lector."
hint_advisor_produce_goods,"[hint_advisor_caption]
Puedes producir <b>{name}</b>, pero para ello tienes que crear un pedido en el <hint=hint_production_menu>menú Producción</hint>.

$ Si se ha marcado como prioritario, siempre habrá trabajadores en este edificio, incluso en detrimento de otros edificios."
hint_advisor_homeless,"[hint_advisor_caption]
{soul_uuid} sufre por no tener dónde vivir. Lo mejor sería construir una nueva casa, pero también puedes asignar residentes a casas ya existentes."
hint_advisor_efffective,"[hint_advisor_caption]
El edificio de producción {name} puede operar con más eficiencia si le asignas trabajadores especializados, dándoles prioridad a la hora de contratar (menú Edificio).

Lista de edificios:
{building_list}

$ Los <hint=hint_addict>adictos al néctar</hint> producen un 30 % más de mercancías.
$ Los <hint=hint_loyalist>fieles al régimen</hint> producen un 20 % más.
$ Los <hint=hint_persons_slave>prisioneros</hint> trabajan 3 horas más cada día.
$ Los trabajadores de ciertas <hint=hint_culture>culturas</hint> también tienen bonificaciones en la producción de ciertas mercancías."
hint_advisor_bandit_camp,"[hint_advisor_caption]
En tu provincia, justo al lado de la ciudad, el campamento de bandidos del bosque no para de crecer. Puedes verlo en el mapa del mundo.

Si no solucionas pronto el problema, pueden atacar tus pueblos o hasta la propia ciudad."
hint_advisor_dont_like,"[hint_advisor_caption]
Las relaciones con el monarca {soul_uuid} de {faction_uuid} se han deteriorado, y cuando lleguen a <red>-15</red>, puede que empiece a confabular contra ti sobornando a tus señores, contratando a criminales para que roben en tu salón de reuniones y biblioteca, etc.

Sería conveniente sopesar su fuerza, y si no las tienes todas contigo para un enfrentamiento, responder a sus actos ya, por ejemplo, enviando a tu monarca a visitarlo para que vayan juntos de cacería (o simplemente hacerle un regalo)."
hint_advisor_intrigues,"[hint_advisor_caption]
Las relaciones con el monarca {soul_uuid} de {faction_uuid} han caído por debajo de <red>-15</red>, y se ha vuelto hostil, pero aún hay margen antes de llegar a un conflicto armado (al llegar a <red>-25</red>).

Si no mejoras las relaciones pronto, cabe esperar acciones agresivas y confabulaciones por su parte, como sobornos a tus señores, robos por parte de criminales, etc.

<b>CONSEJO:</b> para protegerte de intrigas, coloca patrullas cerca del salón de reuniones, la biblioteca y las casas de los señores, e intenta aumentar la <hint=hint_loyalty>lealtad</hint> de los señores para que se defiendan de los sobornos y los intentos de seducción. Además, los señores felices tienen una probabilidad de convertirse en <hint=hint_loyalist>fieles al régimen</hint>, y a estos no es posible sobornarlos.
"
hint_advisor_desire,"[hint_advisor_caption]
{soul_uuid} tiene un <hint=hint_desire>deseo</hint> tan intenso que está empezando a afectar gravemente su psique.

Presta atención a ese deseo en la pestaña principal de su menú y piensa en cómo satisfacerlo."
hint_advisor_one_title,"[hint_advisor_caption]
Durante doscientos años, las casas nobles de Norland han respetado el <hint=hint_сhartia_humility>Acta de Humildad</hint>, que limita el número de <hint=hint_title>títulos</hint> por señor en una familia.

Te queda un título sin asignar. Piénsate bien a quién concedérselo."
hint_advisor_enemy,"[hint_advisor_caption]
Las relaciones con el monarca {soul_uuid} de {faction_uuid} han caído por debajo de <red>-25</red>, y ahora estáis en guerra. Puedes saquear sus pueblos, forzar su vasallaje y llevar a cabo acciones agresivas (excepto arrasar la ciudad).

Por su parte, él puede actuar de igual manera.

Es hora de comparar vuestros ejércitos.

<b>CONSEJO:</b> si no quieres luchar, puedes intentar negociar un <b>tratado de paz</b>."
hint_advisor_slaves_hungry,"[hint_advisor_caption]
[hint_nt_slaves_starving]"
hint_advisor_peasants_hungry,"[hint_advisor_caption]
[hint_nt_dummy_low_food]"
hint_advisor_no_tavernas,"[hint_advisor_caption]
[hint_nt_notenough_tavern]"
hint_advisor_no_temples,"[hint_advisor_caption]
[hint_nt_notenough_temple]"
hint_advisor_no_barracks,"[hint_advisor_caption]
[hint_nt_notenough_barraks]"
