Code,Indonesia
hint_trait_precise_language_new,"Bahasa yang Tepat
Memungkinkan para juru tulis untuk melakukan inspeksi dalam {minutes} menit dan menghubungkan hingga {counts} bangunan ke <hint=hint_bld_chancellery>Chancellery</hint>"
hint_chancellery_autoset,"Penugasan Otomatis
Saat membangun bangunan baru, manajernya akan secara otomatis ditunjuk seorang pegawai dari Chancellery ini."
hint_nt_clerk_autoseted,"Bangunan Dibangun  
Bangunan {building_name} telah dibangun.  

Seorang pegawai dari <hint=hint_bld_chancellery>Chancellery</hint> telah ditugaskan ke sana (Anda dapat mengubah penugasan otomatis di menu Chancellery)."
hint_nt_building_builded,"Bangunan Telah Dibangun
Bangunan {building_name} telah dibangun. 

Jangan lupa untuk menugaskan seorang inspektur!"
hint_nt_bishop_study_discard,"Pendidikan Ditangguhkan
{soul_uuid_teacher} telah menangguhkan pendidikan {soul_uuid_target} karena hubungan buruk dengan {soul_uuid_king}.

Perbaiki hubungan Penguasa Anda dengan Uskup untuk meminta agar ia melanjutkan pendidikan tersebut."
hint_mutator_without_bums_in_rags,"Tidak Ada Pengganggu Compang-camping
Pengganggu compang-camping adalah kelompok musuh lemah tapi banyak yang sesekali menyerang kota Anda tanpa peringatan, memaksa Anda untuk mempertimbangkan risiko, mempertahankan garnisun, dan membangun struktur pertahanan.

Pilih modifikasi ini jika Anda ingin menonaktifkan serangan seperti itu. Anda akan mendapatkan pengalaman bermain yang lebih terkendali tapi kurang mendebarkan."
hint_nt_rings_inheritance,"Transfer Warisan
{soul_uuid_dead} tidak lagi bersama kita, dan kerabat terdekat mereka, {soul_uuid_heir}, mewarisi properti mereka.

Jumlah warisan: <hint=hint_resource_rune>{amount}</hint>"
hint_train_combat_context_new,"Pelatihan Prajurit
{skill_name}: {skill_level}
Untuk setiap pukulan yang diterima selama pelatihan, prajurit akan mendapatkan {exp_boost} poin pengalaman dalam skill <hint=hint_skill_combat>Tempur</hint>.  

{skill_name_limiter}: {skill_level_limiter}
Tingkat skill Tempur maksimum yang dapat dicapai oleh prajurit: {skill_level_limiter}."
hint_nt_soldiers_cant_trait,"Pelatihan tidak tersedia  
Banyak prajurit tidak lagi bisa mendapatkan pengalaman dari pelatihan karena mereka telah mencapai tingkat skill <hint=hint_skill_combat>Tempur</hint> dari inspektur."
hint_unavailable_player_help_to_other_side,"Tidak Tersedia
Anda sudah mengirim bantuan ke pihak lawan dalam konflik tersebut."
hint_building_farm_autorefill,"Pupuk secara otomatis
Ketika ladang kehabisan kesuburan, tukang bangunan akan mengambil kayu dari gudang dan memupuknya secara otomatis."
hint_planned_sex,"Tanggal Dijadwalkan
Karakter telah merencanakan kencan romantis dengan {soul_uuid_sex_parther} malam ini."
hint_nt_inspector_replaced,"Pemeriksaan yang Dialihkan
Lord {soul_uuid} kini mengelola <hint=hint_bld_chancellery>Kanselari</hint> baru, dan semua bangunan yang sebelumnya berada di bawah kendalinya kini dilayani oleh para juru tulis dari Kanselari ini.

Bonus produksi akan tetap sama."
hint_nt_knowledge_interaction_removed_by_blind,"Kerja Pengetahuan Dibatalkan
Karena kebutaan yang didapat, {soul_uuid} tidak bisa lagi melanjutkan bekerja di perpustakaan.

Pekerjaan pada pengetahuan {knowledge_name} telah dihentikan."
hint_squad_commander_stay_in_back,"Tinggal di Belakang
Lord yang memerintah akan tinggal di belakang unit dan terlibat dalam pertempuran hanya ketika diperlukan.

Ini meningkatkan peluang bertahan hidup mereka dalam pertempuran, tapi <red>semangat prajurit akan menurun</red>."
hint_motive_task_sex_unavalilable_by_monogam,"Tidak Tersedia
Karakter bersifat <hint=hint_monogam>monogami</hint>, sehingga mereka lebih suka memotong kaki sendiri daripada setuju dengan hal seperti itu."
hint_advisor_monogam_problem,"[hint_advisor_caption]  
Satu atau lebih dari para lord Anda telah menikah dan <hint=hint_monogam>monogami</hint>, yang berarti mereka sepenuhnya menahan diri dari perselingkuhan pernikahan.  

Namun, sikap pasangan mereka terhadap mereka telah turun di bawah 0, membuat pertemuan pernikahan menjadi tidak mungkin, yang pada gilirannya mencegah pemenuhan keinginan seksual mereka.  

Perbaiki hubungan antara pasangan tersebut untuk memastikan ketegangan seksual tidak meracuni kehidupan para lord ini.  

Daftar para lord yang terpengaruh oleh efek ini:  
{pairs_list}"
hint_advisor_puppet_can_act,"[hint_advisor_caption]
Beberapa dari para lord Anda adalah <hint=hint_encyclopedia_puppets>bonyok</hint> dari penguasa tetangga yang bermusuhan terhadap Anda.

Ini berarti para lord ini mungkin mulai bertindak demi kepentingan tuan mereka.

Daftar para lord bonyok:
{puppets_list}"
hint_advisor_matriarch_bad_opinion,"[hint_advisor_caption]
Pendapat <hint=hint_relations_matriarch>Matriark</hint> terhadap raja Anda telah turun menjadi <red>musuh</red>, menakutkan rakyat Anda - terutama para fanatik.

Selain itu, <hint=hint_holy_caravan>Holy Caravan</hint> tidak akan lagi datang ke Anda, dan Matriark tidak akan lagi memperingatkan Anda tentang bencana yang akan datang."
hint_advisor_bishop_bad_opinion,"[hint_advisor_caption]
Pendapat <hint=hint_bishop>Uskup</hint> terhadap raja Anda telah turun menjadi <red>musuh</red>, meningkatkan risiko <hint=hint_pogrom>pemberontakan agama</hint>."
hint_debt_of_honor,"Utang Kehormatan
Ketika Anda datang membantu penguasa tetangga dalam situasi putus asa, atau memberikan bantuan khusus kepada mereka, kehormatan mewajibkan mereka untuk membalas Anda dengan konsesi diplomatik.

Ini bisa berupa perjanjian damai, bergabung dengan negara Anda, meninggalkan negara lain, atau upeti yang substansial.

Pilih tindakan diplomatik yang Anda butuhkan di menu Politik provinsi mereka dan klaim hadiah Anda!

<b>Petunjuk:</b>
$ Anda tidak harus menggunakan Utang Kehormatan segera - itu akan tetap berlaku selama penguasa Anda atau penguasa yang berutang masih hidup."
hint_de_duty_of_honor_appear,"Hutang Kehormatan Baru
{soul_uuid_king} dari {faction_uuid} kini <hint=hint_debt_of_honor>berhutang</hint> kepada penguasa Anda."
hint_de_duty_of_honor_complete,"Hutang Kehormatan Terpenuhi
{soul_uuid_king} dari {faction_uuid} telah memenuhi <hint=hint_debt_of_honor>hutang kehormatan</hint> mereka kepada penguasa Anda."
hint_de_duty_of_honor_reset_player_king_changed,"Hutang Kehormatan Tidak Lagi Berlaku
Anda memiliki penguasa baru, sehingga {soul_uuid_king} dari {faction_uuid} percaya bahwa <hint=hint_debt_of_honor>hutang kehormatan</hint> mereka tidak lagi sah."
hint_de_duty_of_honor_reset_king_changed,"Hutang Kehormatan Direset
Di provinsi {faction_uuid}, kini ada penguasa baru, {soul_uuid_king}, yang percaya bahwa <hint=hint_debt_of_honor>hutang kehormatan</hint> pendahulunya tidak berlaku bagi mereka."
hint_diplomat_new,"Diplomat
Biaya penandatanganan perjanjian damai dengan tetangga dikurangi sebanyak {number} kali."
hint_advisor_terror_active,"[hint_advisor_caption]
Dengan menghukum orang tak bersalah, Anda telah memulai <hint=hint_terror_peasants>teror</hint>, menyebabkan petani takut datang ke kota Anda, dan <hint=hint_migration>migrasi</hint> sekarang berkurang.

Waktu hingga efek berakhir: {hour}"
hint_nt_economic_summary_new,"Ringkasan Ekonomi
<center>Untuk hari ini</center>

$ Saldo emas: <hint=hint_resource_gold>{gold_change}</hint>
$ Upah yang dibayar <hint=hint_salary>wages</hint>: <hint=hint_resource_gold>{salary}</hint>
$ <hint=hint_re_prod>Sumber daya yang diproduksi</hint>: <hint=hint_resource_gold>{prod_sum}</hint>
$ <hint=hint_re_saled>Barang Dijual</hint> di pasar lokal: <hint=hint_resource_gold>{sale_sum}</hint>
$ <hint=hint_re_built>Sumber daya yang diinvestasikan</hint> dalam ekonomi: <hint=hint_resource_gold>{build_sum}</hint>
{optional_caravan_purchases}
{optional_buildings_problems}
{optional_resources_spoilage}

$ Tekan <b>RMB</b> untuk menutup notifikasi."
hint_nt_world_summary_new,"Ringkasan Dunia
{optional_events}
{optional_neighbore_events}
$ Tekan <b>RMB</b> untuk menutup notifikasi."
hint_nt_provinve_daily_statistic_new,"Statistik Harian
<center>Untuk hari ini</center>

{optional_peasants}
{optional_slaves}
{optional_warriors}

$ Tekan <b>RMB</b> untuk menutup notifikasi."
hint_trait_blissful_new,"Bahagia
$ Semua orang mencintai karakter ini, dan mereka hanya memilih bentuk positif dari <hint=hint_conversation>percakapan mendalam.</hint>
$ Berbicara dengan mereka menghapus <hint=hint_sin>dosa dari orang lain.

<b>Alasan:</b> Selamat dari <hint=hint_tantrum>penyakit mental"
hint_preach_unavailable_by_disabled_church,"Tidak Tersedia
Kuil tidak berfungsi karena tidak ada pendeta yang melayani di sana."
hint_soldier_filter_oldman,"Lansia
Karakter tua bergerak lebih lambat."
hint_part_of_nature_king,"Penguasa
Penguasa provinsi. Hubungan mereka dengan raja Anda menentukan perdamaian atau persahabatan dengan provinsi ini."
hint_part_of_nature_queen,"Pasangan Penguasa
Pendapat mereka memengaruhi hubungan gubernur dengan penguasa Anda."
hint_part_of_nature_heir,"Ahli Waris
Penguasa masa depan."
hint_part_of_nature_commander,"Panglima
Pasukan yang dikirim dari provinsi ini akan dipimpin oleh karakter ini bila memungkinkan."
hint_de_migrants_waiting_to_be_in_gates,"Pendatang di Gerbang
Pendatang telah tiba, tetapi gerbang kota tertutup.

$ Jika Anda ingin membiarkan mereka masuk, aktifkan opsi “{option_name_allow_migrants}” di menu Aula.
$ Jika Anda tidak membiarkan mereka masuk, para pendatang akan meninggalkan provinsi dalam waktu {leaving_time}, dan sebagian dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits>Begal (hutan).

Pendatang yang menunggu: {quantity}"
hint_de_migrants_waiting_to_be_in_walls,"Pendatang di Gerbang
{quantity} pendatang telah tiba, tetapi pintu masuk ke kota diblokir oleh tembok kokoh.

$ Untuk membiarkan mereka masuk, hapus bagian tembok atau bangun gerbang di sana, dan aktifkan opsi “{option_name_allow_migrants}” di menu Aula.
$ Jika Anda tidak membiarkan mereka masuk, para pendatang akan meninggalkan provinsi dalam waktu {leaving_time}, dan sebagian dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits>Begal (hutan).

Pendatang yang menunggu: {quantity}"
hint_toggle_migration_allowed,"Pengaturan Migrasi
<green>Migrasi diizinkan.</green>

$ Pendatang akan memasuki kota dengan bebas dan menjadi warga negara penuh."
hint_toggle_migration_forbidden,"Pengaturan Migrasi
<red>Migrasi dilarang.</red>

$ Pendatang akan berkumpul di gerbang kota dan menunggu keputusan Anda.
$ Jika Anda tidak membiarkan mereka masuk, mereka akan meninggalkan provinsi dalam waktu {leaving_time}, dan sebagian dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits>Begal (hutan).

<b>Petunjuk:</b>
$ Agar pembatasan ini berfungsi, pusat kota, termasuk Aula, harus dikelilingi oleh tembok."
hint_nt_puppet_bribe_success,"Suap oleh Boneka
{soul_uuid_target} disuap oleh {soul_uuid_briber}, yang merupakan boneka yang bertindak demi kepentingan {soul_uuid_master}.

<hint=hint_loyalty>Kesetiaan</hint> karakter telah menurun."
hint_nt_guest_attempted_bribe_succes,"Suap
{soul_uuid_target} disuap oleh {soul_uuid_iniciator}.

<hint=hint_loyalty>Kesetiaan</hint> karakter telah menurun."
hint_de_migrants_leaving_town,"Pendatang yang Pergi
Pendatang sedang meninggalkan kota karena migrasi dilarang dan gerbang kota tetap tertutup.

Mereka akan meninggalkan provinsi, dan sebagian dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits>Begal (hutan)</hint>.

Pendatang yang pergi: {quantity}"
hint_knight_remain_contract_time,"Kontrak Tentara Bayaran
Hari tersisa hingga berakhirnya kontrak: {remain_days}."
hint_de_knight_contract_expired,"Kontrak Tentara Bayaran Berakhir
Satu atau lebih kontrak tentara bayaran Anda dengan Penguasa Anda telah berakhir.

Jika tidak direkrut kembali melalui menu Tentara, mereka akan meninggalkan kota dalam {leaving_time}."
hint_de_knight_leaving_province,"Tentara Bayaran Meninggalkan Provinsi
Satu atau lebih durasi kontrak tentara bayaran Anda telah berakhir, dan setelah masa tunggu yang ditentukan, mereka meninggalkan provinsi.

Mereka masih bisa direkrut untuk waktu singkat, tetapi segera mereka akan digantikan oleh tentara bayaran lainnya."
hint_advisor_knights_contracts,"[hint_advisor_caption]
Beberapa kontrak tentara bayaran akan segera berakhir.

Setelah itu, mereka perlu direkrut ulang, atau mereka akan meninggalkan kota Anda.

Anda dapat memeriksa durasi kontrak di menu Tentara."
hint_cant_add_to_army_expired_contract,"Kontrak Berakhir
Kontrak tentara bayaran ini telah berakhir, sehingga ia tidak dapat ditambahkan ke tentara.

Segera, ia akan mengembalikan peralatannya ke gudang, dan kemudian ia dapat <b>direkrut ulang</b> melalui menu perekrutan."
hint_tax_free_for_vassal,"Pembebasan Pajak
Untuk dukungan yang diberikan, bawahan akan dibebaskan dari pajak bawahan selama {days} hari.

Ini akan mencapai total: <hint=hint_resource_gold>{tax_free_amount}</hint>."
hint_soul_army_loyalty,"Kesetiaan Tentara  
Persentase berapa prajurit yang setia kepada lord ini dan akan mendukungnya dalam hal <hint=hint_military_riot>pemberontakan militer</hint>

Awalnya, prajurit setia kepada Penguasa, tetapi mereka mungkin mengalihkan kesetiaan mereka kepada lord lain jika yang tersebut:  
$ Memenangkan pertempuran  
$ Mengadakan <hint=hint_sermon_loyalty>khotbah kesetiaan</hint> di Kuil  

Selain itu, <hint=hint_persons_fanatic>prajurit fanatik</hint> selalu setia kepada <hint=hint_bishop>Uskup</hint>, dan <hint=hint_loyalist>loyalis</hint> akan selalu mendukung Penguasa."
hint_sermon_loyalty,"Khutbah Kesetiaan
$ Dilakukan oleh lord yang ditunjuk di <hint=hint_bld_temple>Temple</hint> pada pagi hari.
$ <hint=hint_soul_army_loyalty>Kesetiaan pasukan</hint> terhadap pelaksana akan meningkat.
$ Efektivitas bergantung pada skill <hint=hint_skill_speech>Persuasi</hint>.
{optional_preach_cost}"
hint_sermon_loyalty_context,"Khutbah Kesetiaan
{skill_name}: {skill_level}

Akibatnya, <hint=hint_soul_army_loyalty>kesetiaan pasukan</hint> terhadap pelaksana akan meningkat sebesar {loyalty_level}.
{optional_preach_cost}"
hint_nt_puppet_sponsored,"Boneka Menerima Dana
Boneka {soul_uuid_puppet} menerima dana dari tuannya ({soul_uuid_sponsor}).

Kemungkinan besar, dana ini akan digunakan melawan Penguasa Anda."
hint_building_destroy_unavailable_by_preach,"Tidak Dapat Dihancurkan
Bangunan tidak dapat dihancurkan; khutbah penting dijadwalkan berlangsung di sana"
hint_unavailable_relocate_building_by_preach,"Tidak Dapat Dipindahkan
Anda tidak dapat memindahkan bangunan; khutbah penting dijadwalkan berlangsung di sana"
hint_preach_reset_unavailable,"Tidak Dapat Dihapus
Khotbah ini tidak dapat dibatalkan, karena telah diberkati oleh Uskup, dan lahan Kuil dianggap sebagai wilayah gereja."
hint_nt_loyalty_rebellion_soon_by_bishop,"Ultimatum
Uskup {soul_uuid} percaya bahwa penguasa Anda tidak layak atas takhta dan menuntut agar mahkota diserahkan kepada {soul_uuid_target}.

Jika ini tidak dilakukan hari ini, Uskup akan memicu <hint=hint_military_riot>pemberontakan militer</hint> malam ini untuk merebut kekuasaan dengan kekerasan.

<b>Petunjuk:</b> Anda dapat mentransfer mahkota melalui tindakan Raja di menu karakter."
hint_nt_loyalty_rebellion_soon_by_puppet,"Ultimatum
{soul_uuid} percaya bahwa penguasa Anda tidak layak atas takhta dan menuntut agar mahkota diserahkan kepada mereka.

Jika ini tidak dilakukan hari ini, mereka akan memicu <hint=hint_military_riot>pemberontakan militer</hint> malam ini untuk merebut kekuasaan dengan kekerasan.

{soul_uuid} adalah boneka dari penguasa {soul_uuid_master}, dan tuan punya mungkin datang untuk menolong mereka.

<b>Petunjuk:</b> Anda dapat mentransfer mahkota melalui tindakan Raja di menu karakter."
hint_nt_loyalty_rebellion_soon_by_lord,"Ultimatum
{soul_uuid} percaya bahwa penguasa Anda tidak layak atas takhta dan menuntut agar mahkota diserahkan kepada mereka.

Jika ini tidak dilakukan hari ini, mereka akan memicu <hint=hint_military_riot>pemberontakan militer</hint> malam ini untuk merebut kekuasaan dengan kekerasan.
{optional_supporters_list}

<b>Petunjuk:</b> Anda dapat mentransfer mahkota melalui tindakan Raja di menu karakter."
hint_production_unavailable_missing_building,"Bangunan Diperlukan
Untuk memproduksi <b>{resource_name}</b>, Anda perlu membangun <b>{building_name}</b>."
hint_can_send_loyalty_rebellion_soon,"Tidak Tersedia
Kota sedang gelisah - seseorang mungkin akan mencoba pemberontakan segera, sehingga prajurit dan karakter tertentu enggan meninggalkan kota."
hint_military_riot,"Pemberontakan Militer
<hint=hint_politic>Politisi</hint> dengan tingkat <hint=hint_soul_army_loyalty>kesetiaan pasukan</hint> yang tinggi dapat memicu pemberontakan jika <hint=hint_loyalty>Kesetiaan</hint> mereka terhadap penguasa Anda turun di bawah <red>25</red>

Dalam pemberontakan seperti itu, persentase prajurit yang sesuai dengan kesetiaan pasukan mereka akan berperang di pihak mereka.

Anda dapat mencegah pertumpahan darah jika penguasa Anda dengan damai menyerahkan mahkota kepada pemberontak. Namun, ini akan mengubah hubungan di peta, dan mantan penguasa akan menyimpan dendam terhadap yang baru."
hint_nt_lord_dead,"Karakter telah meninggal
Karakter {soul_uuid} telah meninggal. Kerabat dan teman-teman tidak bisa dihibur.

Upacara pemakaman akan diadakan segera, dan ahli waris mereka akan menerima harta mereka.

{optional_sad_list}"
hint_construction_free,"Bangunan Gratis
<color=13861954>Bangunan Gratis:</color>
{buildings_list}"
hint_nt_ai_loyalty_preach,"Khotbah Kesetiaan
Karakter {soul_uuid} telah memutuskan untuk mengadakan khotbah guna meningkatkan kesetiaan terhadap diri mereka di antara para prajurit.

Alasan yang mungkin:  
$ Karakter adalah boneka, dan hubungan tuan mereka terhadap Penguasa Anda di bawah <red>0</red>.  
$ Karakter baru-baru ini mencapai kemenangan sebagai komandan pasukan, tetapi hubungan mereka terhadap Penguasa Anda di bawah <red>0</red>."
hint_economics_distribution_to_each_actor,"Distribusikan ke semua
Jumlah sumber daya yang ditentukan saat ini didistribusikan <b>ke masing-masing</b> penduduk dari kategori yang dipilih.

Centang kotak untuk mendistribusikan jumlah ini <b>ke semua</b>.

<b>Petunjuk:</b> Saat mendistribusikan <b>ke semua</b>, Anda dapat membagikan sumber daya lebih sedikit daripada jumlah penduduk – dalam hal ini, beberapa penduduk tidak akan menerima apa pun."
hint_economics_distribution_on_all_actors,"Distribusikan ke masing-masing
Jumlah sumber daya yang ditentukan saat ini didistribusikan <b>ke semua</b> penduduk dari kategori yang dipilih.

Hapus centang kotak untuk mendistribusikan jumlah ini <b>ke masing-masing</b>.

<b>Petunjuk:</b> Saat mendistribusikan ke <b>masing-masing</b>, jumlahnya tidak boleh melebihi jumlah total penduduk — jika lebih rendah, beberapa mungkin tidak menerima sumber daya tersebut."
hint_advisor_high_loyalty,"[hint_advisor_caption]
Karakter {soul_uuid} memiliki loyalitas tinggi di antara prajurit, yang menganggap mereka lebih layak daripada Penguasa Anda.

Dengan demikian, jika loyalitas karakter ini menurun dan mereka memulai pemberontakan militer, {loyal_army}% dari prajurit akan berpihak kepada mereka."
hint_soldier_loyatry_rating,"Loyalitas Pasukan
Distribusi <hint=hint_soul_army_loyalty>loyalitas prajurit</hint> di antara para lord:
{optional_change_history}"
hint_building_workplace_efficiency,"Efisiensi Penempatan
Jumlah barang yang diproduksi bergantung pada waktu yang dihabiskan pekerja di tempat kerja mereka.  

Semua pekerja menghabiskan waktu kerja untuk bepergian dari rumah ke tempat kerja di pagi hari, dan pekerja di bangunan produksi seperti Bengkel juga pergi ke gudang di pagi hari untuk mengumpulkan sumber daya produksi yang diperlukan.  

Pekerja secara otomatis pindah ke rumah-rumah yang lebih dekat dengan tempat kerja mereka, tetapi tetap penting untuk menempatkan fasilitas produksi dekat dengan rumah dan gudang."
hint_action_task_dice_new,"Main Dadu
Main dadu dengan lord lain.

Hasil permainan cukup acak tetapi sebagian besar dipengaruhi oleh perbedaan skill <hint=hint_skill_knowledge>Kecerdasan</hint> para pemain.

Taruhannya akan <hint=hint_resource_gold>{dice_bet}</hint>."
hint_action_task_dice_context_new,"Main Dadu
Main dadu dengan lord lain.

$ {soul_uuid_1}: Kecerdasan {number1}
$ {soul_uuid_2}: Kecerdasan {number2}

<b>Sebagai hasil:</b>
$ Probabilitas {soul_uuid_1} menang adalah {ver}%.
$ Taruhannya akan <hint=hint_resource_gold>{dice_bet}</hint>."
hint_unavailable_by_gold,"Emas Tidak Cukup
Lord ini tidak memiliki Emas yang cukup. 

Memerlukan <hint=hint_resource_gold>{count}</hint>."
hint_action_task_reward_new,"Hadiah
Karakter akan menerima hadiah dari raja atas pelayanan setianya.

Raja: {skill_name} level {skill_level}

<b>Sebagai hasil:</b>
$ Pikiran <green>Diupah: {mind_modify}</green>
$ Kesetiaan: <green>{loyalty_modify}</green>
$ Hubungan dengan raja: <green>{relations_modify}</green>

<b>Biaya:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_donate_new,"Permintaan Donasi
Penguasa meminta donasi <hint=hint_resource_gold>Emas</hint> sebagai bantuan.

Penguasa: {skill_name} level {skill_level}

<b>Sebagai hasil</b>
$ Pikiran <red>Dipaksa menyumbang: {mind_modify}</red>
$ Kesetiaan: <red>{loyalty_modify}</red>

<b>Penguasa menerima</b>:
$ {gold} <hint=hint_resource_gold>emas</hint>"
hint_action_task_donate_to_bishop_new,"Hadiah
Karakter akan menerima hadiah dari raja

Raja: {skill_name} tingkat {skill_level}

<b>Akibatnya:</b>
$ Pikiran <green>Diupah: {mind_modify}</green>
$ Hubungan dengan raja: <green>{relations_modify}</green>

<b>Biaya:</b>: <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_begging_new,"Mohon Pengampunan
Dengan rahmat Bunda Sophia, uskup bersedia mendengarkan dan mengampuni pelanggaran karakter... jika mereka membuktikan ketulusan melalui pengorbanan.

<b>Akibatnya:</b>
$ Sikap uskup terhadap {soul_uuid_target} akan meningkat sebesar <green>{rel_plus}</green>.

<b>Biaya:</b> <hint=hint_resource_gold>{price}</hint>"
hint_action_task_divorce_new,"Perceraian
Membatalkan pernikahan antara {soul_uuid_target} dan {soul_uuid_spouce}.

Akibatnya, karakter-karakter tersebut akan dapat menikah lagi.

<b>Biaya:</b> <hint=hint_resource_gold>{price}</hint>"
hint_action_church_defence_new,"Perlindungan dari Keluarga Penuh Kasih
Meminta <hint=hint_holy_protection>perlindungan</hint> dari Keluarga Penuh Kasih.

<b>Akibatnya:</b>
$ Perlindungan akan berlangsung selama {days} hari
$ Pendapat <hint=hint_relations_matriarch>Matriark</hint>: <red>-{rel_de}</red>

<b>Biaya:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_bishop_fix_relations_new,"Bertobat
Mengaku kebencian kepada Uskup.

Karakter akan menerima pengampunan, hati mereka akan dipenuhi kedamaian, dan mereka akan memaafkan semua musuh mereka.

<b>Akibatnya:</b>
$ Hubungan dengan semua musuh: <green>+{rel_inc}</green>

<b>Biaya:</b> <hint=hint_resource_gold>{cost}</hint>

Daftar musuh:
{enemies_list}"
hint_buy_sex_new,"Suap untuk Seks
Lord akan memberikan sejumlah Emas kepada petani, dan petani akan dengan senang hati memenuhi permintaan pribadinya.  

<b>Akibatnya:</b>
$ Kebutuhan lord untuk seks akan terpenuhi.  
$ Petani mungkin melahirkan seorang anak yang akan menjadi <hint=hint_persons_bastard>anak haram</hint>.  
$ Lord akan menanggung <hint=hint_sin>dosa</hint> pada jiwanya, dan jika karakter tersebut sudah menikah, ini akan dianggap sebagai ketidaksetiaan.

<b>Biaya:</b>  <hint=hint_resource_gold>{count}</hint>"
hint_action_witch_save_new,"Penyihir: Suap Uskup
Kau meyakinkan Uskup untuk mengabaikan kedatangan penyihir di pemukimanmu. Sebagai imbalannya, penyihir akan berterima kasih kepadamu.

<b>Biaya:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_bandit_slave_buy_new,"Tebus Narapidana
Setelah tebusan, ia akan menjadi narapidana milikmu dan akan merahasiakan asal-usulnya hingga kau bebaskan ia.

<b>Biaya:</b> <hint=hint_resource_gold>{gold}</hint>"
hint_action_buy_dog_new,"Beli Anjing
Lord yang membeli anjing akan mendapatkan sahabat setia yang akan menemaninya seumur hidup.

<b>Biaya:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_donate_to_master_new,"Hadiah untuk Berhala
Minta hadiah berupa Emas

<b>Akibatnya:</b>
$ <hint=hint_encyclopedia_puppets>boneka</hint> akan gembira menyenangkan berhalanya dan akan mendapatkan pikiran {mind_add}
$ Lord akan menerima <hint=hint_resource_gold>{count}</hint>."
hint_motive_task_sex_new,"Berhubungan Seks
Klik untuk membuat lord menghentikan aktivitas saat ini dan menyogok petani untuk memenuhi kebutuhan seks.

<b>Akibatnya:</b>
$ Kebutuhan seks lord akan terpenuhi.  
$ Petani mungkin melahirkan anak yang akan menjadi <hint=hint_persons_bastard>anak haram</hint>.  
$ Lord akan menanggung <hint=hint_sin>dosa</hint> pada jiwanya, dan jika karakter sudah menikah, ini akan dianggap perselingkuhan.

<b>Biaya:</b> <hint=hint_resource_gold>{count}</hint>"
hint_motive_task_sex_unavalilable_new,"Tidak Tersedia
Saat ini, lord tidak dapat melakukan tindakan ini.

Mungkin lord sedang jatuh cinta mendalam dengan seseorang, kekurangan cukup <hint=hint_resource_gold>Emas</hint>, atau sudah memiliki rencana kencan."
hint_action_task_lesson_guest_new,"~
Karakter ini adalah tamu Anda, jadi pelajaran akan dibayar.  

<b>Biaya:</b> <hint=hint_resource_gold>{price}</hint>  

$ Pembayaran akan diambil dari perbendaharaan provinsi."
hint_action_task_lesson_guest_no_money_new,"Tidak Cukup Emas
Karakter ini adalah tamu Anda, jadi pelajaran berbiaya <hint=hint_resource_gold>{price}</hint>.

Anda tidak memiliki cukup Emas untuk membayar pelajaran."
hint_action_task_confession_new,"Pengakuan Dosa
Mengaku dosa kepada uskup dengan imbalan persembahan kecil.

<b>Biaya:</b> <hint=hint_resource_gold>{conf_price}</hint>

Dosa-dosa berikut <hint=hint_sin>dosa</hint> akan diampuni:
{sins}"
hint_action_task_bribe_context_new,"Suap
{skill_name} tingkat {skill_level}
{skill_name} tingkat target: {lord_skill_level}

<b>Akibatnya:</b>
$ <hint=hint_loyalty>Kesetiaan</hint> terhadap raja mereka sendiri: <red>{loyalty_modify}</red>
$ Hubungan dengan penguasa Anda ({soul_uuid_king}): <green>+{rel_plus}</green>

<b>Biaya:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_hire_free_lord_context_new,"Pekerjakan Lord
{skill_name} tingkat {skill_level}
{skill_name} tingkat free lord: {free_lord_skill_level}

<b>Total biaya untuk 10 hari:</b> <hint=hint_resource_gold>{price}</hint> {price_change_percent}

{optional_first_hire}

Petunjuk: Lord tersebut akan menerima pembayaran mereka hanya setelah kontrak berakhir, dan hingga saat itu, itu akan disimpan oleh Pihak Gereja sebagai jaminan perilaku baik dari kedua belah pihak."
hint_preach_unavailable_by_runes_new,"Tidak Tersedia  
Tidak ada cukup Emas di perbendaharaan provinsi.  

<b>Dibutuhkan:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_soul_army_loyalty_new,"Kesetiaan Tentara
Distribusi <hint=hint_soul_army_loyalty>kesetiaan prajurit</hint> di antara para lord:
{optional_change_history}"
hint_advisor_placement_inefficient,"[hint_advisor_caption]  
{count} fasilitas produksi di provinsi Anda terletak jauh dari rumah-rumah tempat tinggal atau gudang. Akibatnya, banyak waktu kerja dihabiskan untuk perjalanan, dan produktivitas bangunan-bangunan ini berkurang.  

Anda dapat menemukan bangunan-bangunan ini dengan memperkecil zoom kamera hingga maksimum dan beralih ke mode tinjauan."
